subject,pdf_page,content_page,locator,point_name
CHEMISTRY,0093,90,第九章 化学反应速率与化学平衡 / 第4节 化学反应的方向与调控 / 考法突破14 反应速率和平衡图像分析,由含量—温度图像极值点后段判断反应热效应
CHEMISTRY,0093,90,第九章 化学反应速率与化学平衡 / 第4节 化学反应的方向与调控 / 考法突破14 反应速率和平衡图像分析,平衡曲线外非平衡点的移动方向判断
CHEMISTRY,0093,90,第九章 化学反应速率与化学平衡 / 第4节 化学反应的方向与调控 / 考法突破14 反应速率和平衡图像分析,由 A% 与平衡曲线位置判断 v正 与 v逆 的大小
CHEMISTRY,0093,90,第九章 化学反应速率与化学平衡 / 第4节 化学反应的方向与调控 / 考法突破14 反应速率和平衡图像分析,复合图像的分离分析法
CHEMISTRY,0093,90,第九章 化学反应速率与化学平衡 / 第4节 化学反应的方向与调控 / 考法突破14 反应速率和平衡图像分析,催化剂活性与温度的关系
CHEMISTRY,0093,90,第九章 化学反应速率与化学平衡 / 第4节 化学反应的方向与调控 / 考法突破14 反应速率和平衡图像分析,竞争反应
CHEMISTRY,0093,90,第九章 化学反应速率与化学平衡 / 第4节 化学反应的方向与调控 / 考法突破14 反应速率和平衡图像分析,选择性
CHEMISTRY,0093,90,第九章 化学反应速率与化学平衡 / 第4节 化学反应的方向与调控 / 考法突破14 反应速率和平衡图像分析,由竞争反应的 ΔH 分析选择性变化
CHEMISTRY,0093,90,第九章 化学反应速率与化学平衡 / 第4节 化学反应的方向与调控 / 考法突破14 反应速率和平衡图像分析,副反应对转化率的影响
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,多重平衡体系
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,连续反应
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,竞争反应
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,连续反应的中间产物浓度变化
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,由速率常数比判断中间产物含量
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,中间产物浓度的叠加计算
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,竞争反应的主要产物判断
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,活化能与竞争反应产物选择性
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,多重平衡中产物调控的速率角度
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,多重平衡中产物调控的限度角度
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,温度对竞争反应速率的影响
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,压强对多重平衡移动的影响
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,多重平衡的三段式法
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,竞争型多重平衡的浓度计算
CHEMISTRY,0095,92,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析,连续型多重平衡的计算方法
CHEMISTRY,0096,93,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析（续）,连续型多重平衡的三段式法
CHEMISTRY,0096,93,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析（续）,连续反应平衡量作为下一步起始量
CHEMISTRY,0096,93,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析（续）,原子守恒法
CHEMISTRY,0096,93,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析（续）,原子守恒法的三步流程
CHEMISTRY,0096,93,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析（续）,多重平衡体系图像的分析方法
CHEMISTRY,0096,93,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析（续）,由物理量实际变化趋势判断主导平衡
CHEMISTRY,0097,94,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析（变式训练）,CO2 的平衡转化率
CHEMISTRY,0097,94,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析（变式训练）,CH3OH 的平衡产率
CHEMISTRY,0097,94,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析（变式训练）,CH3OH 的选择性
CHEMISTRY,0097,94,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析（变式训练）,用物质的量分数表示的速率方程
CHEMISTRY,0097,94,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析（变式训练）,由正逆速率常数大小比较温度高低
CHEMISTRY,0097,94,第九章 化学反应速率与化学平衡 / 微专题3 化工生产中多重平衡体系分析（变式训练）,多重平衡中产率与选择性的区别
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,弱电解质
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,弱电解质的种类
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,弱电解质电离方程式的书写
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,多元弱酸分步电离
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,多元弱碱一步电离
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,电离平衡
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,温度对电离平衡的影响
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,稀释对电离平衡的影响
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,同离子效应
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,电离平衡移动与电离度变化的区别
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,电解质溶液的导电能力
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,导电能力与电解质强弱的区别
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,电离度
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,电离度的计算方法
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,浓度与温度对电离度的影响
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,电离平衡常数
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,Ka 与 Kb 的表达式
CHEMISTRY,0098,95,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 知识清单,电离平衡常数只与温度有关
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,多元弱酸酸性主要由第一步电离决定
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,由电离平衡常数判断弱酸相对强弱
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,强酸制弱酸
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,由电离平衡常数判断酸与盐的反应
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,由电离平衡常数判断粒子浓度比值变化
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,酸式酸根离子电离与水解程度的比较
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,水解常数的计算
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,由起始浓度与氢离子浓度求 Ka
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,由 Ka 与起始浓度求氢离子浓度
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,一元强酸与一元弱酸的比较
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,中和碱的能力
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,与活泼金属反应产生氢气的量
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,强酸与弱酸的稀释图像
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,加水稀释倍数与 pH 变化的关系
CHEMISTRY,0099,96,第十章 水溶液中的离子反应与平衡 / 第1节 弱电解质的电离平衡 / 电离平衡常数的应用·强酸与弱酸的比较,强酸与弱酸的判断方法
CHEMISTRY,0100,97,第十章 水溶液中的离子反应与平衡 / 第1节（续）→ 第2节 溶液的酸碱性 酸碱中和滴定 / 水的电离,强酸与弱酸的判断方法
CHEMISTRY,0100,97,第十章 水溶液中的离子反应与平衡 / 第1节（续）→ 第2节 溶液的酸碱性 酸碱中和滴定 / 水的电离,由稀释后 pH 变化判断弱酸
CHEMISTRY,0100,97,第十章 水溶液中的离子反应与平衡 / 第1节（续）→ 第2节 溶液的酸碱性 酸碱中和滴定 / 水的电离,由中和碱的量判断弱酸
CHEMISTRY,0100,97,第十章 水溶液中的离子反应与平衡 / 第1节（续）→ 第2节 溶液的酸碱性 酸碱中和滴定 / 水的电离,由与金属反应速率判断弱酸
CHEMISTRY,0100,97,第十章 水溶液中的离子反应与平衡 / 第1节（续）→ 第2节 溶液的酸碱性 酸碱中和滴定 / 水的电离,水的电离平衡
CHEMISTRY,0100,97,第十章 水溶液中的离子反应与平衡 / 第1节（续）→ 第2节 溶液的酸碱性 酸碱中和滴定 / 水的电离,水的离子积常数
CHEMISTRY,0100,97,第十章 水溶液中的离子反应与平衡 / 第1节（续）→ 第2节 溶液的酸碱性 酸碱中和滴定 / 水的电离,Kw 只与温度有关
CHEMISTRY,0100,97,第十章 水溶液中的离子反应与平衡 / 第1节（续）→ 第2节 溶液的酸碱性 酸碱中和滴定 / 水的电离,Kw 的适用范围
CHEMISTRY,0100,97,第十章 水溶液中的离子反应与平衡 / 第1节（续）→ 第2节 溶液的酸碱性 酸碱中和滴定 / 水的电离,温度对水的电离的影响
CHEMISTRY,0100,97,第十章 水溶液中的离子反应与平衡 / 第1节（续）→ 第2节 溶液的酸碱性 酸碱中和滴定 / 水的电离,酸和碱对水的电离的抑制
CHEMISTRY,0100,97,第十章 水溶液中的离子反应与平衡 / 第1节（续）→ 第2节 溶液的酸碱性 酸碱中和滴定 / 水的电离,能水解的盐对水的电离的促进
CHEMISTRY,0100,97,第十章 水溶液中的离子反应与平衡 / 第1节（续）→ 第2节 溶液的酸碱性 酸碱中和滴定 / 水的电离,钠与水反应对水的电离的影响
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,溶液酸碱性的判断
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,pH 的计算公式
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,pH 的适用范围
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,pH 试纸的使用方法
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,pH 计测量法
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,溶液 pH 计算的一般思维模型
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,酸碱混合后 pH 的计算
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,酸碱中和滴定
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,酸式滴定管与碱式滴定管
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,滴定管的读数规则
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,滴定管的选择
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,聚四氟乙烯活塞滴定管
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,中和滴定指示剂的选择
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,石蕊不能作中和滴定指示剂
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,滴定前的准备步骤
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,滴定管的检漏、洗涤与润洗
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,排除滴定管气泡的方法
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,滴定操作中左右手与眼睛的分工
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,半滴溶液的加入方法
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,滴定终点的判断
CHEMISTRY,0101,98,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 溶液的酸碱性·pH计算·酸碱中和滴定,中和滴定的数据处理
CHEMISTRY,0102,99,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 滴定误差分析与滴定曲线,中和滴定的误差分析
CHEMISTRY,0102,99,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 滴定误差分析与滴定曲线,滴定管未润洗引起的误差
CHEMISTRY,0102,99,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 滴定误差分析与滴定曲线,锥形瓶润洗引起的误差
CHEMISTRY,0102,99,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 滴定误差分析与滴定曲线,气泡对滴定结果的影响
CHEMISTRY,0102,99,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 滴定误差分析与滴定曲线,滴定读数仰视俯视引起的误差
CHEMISTRY,0102,99,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 滴定误差分析与滴定曲线,滴定终点判断的答题模板
CHEMISTRY,0102,99,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 滴定误差分析与滴定曲线,滴定曲线分析
CHEMISTRY,0102,99,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 滴定误差分析与滴定曲线,滴定曲线起点的比较
CHEMISTRY,0102,99,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 滴定误差分析与滴定曲线,滴定突变范围
CHEMISTRY,0102,99,第十章 水溶液中的离子反应与平衡 / 第2节 溶液的酸碱性 酸碱中和滴定 / 滴定误差分析与滴定曲线,强酸强碱滴定的突变范围大于弱酸弱碱
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,盐类水解的实质
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,盐类水解的规律
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,有弱才水解，越弱越水解
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,谁强显谁性，同强显中性
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,正盐水解程度大于酸式盐
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,酸式盐溶液酸碱性的判断
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,强酸酸式盐只电离不水解
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,酸式酸根离子电离与水解程度的比较
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,盐类水解的影响因素
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,温度对盐类水解的影响
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,浓度对盐类水解的影响
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,加水稀释对水解程度的影响
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,外加酸碱对盐类水解的影响
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,水解方程式的书写
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,多元弱酸盐分步水解
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,相互促进的水解反应
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,双水解完全进行的条件
CHEMISTRY,0103,100,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 知识清单,完全双水解的符号表示
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,不是双水解的离子反应辨析
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,相互促进水解而不能大量共存的离子组合
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,完全双水解离子方程式的书写步骤
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,双水解方程式的电荷配平
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,双水解方程式中水的确定
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,盐的水解常数
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,水解常数与 Kw、Ka 的关系
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,水解常数只受温度影响
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,由水解常数与电离常数判断酸式盐的酸碱性
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,盐类水解的应用
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,由盐溶液 pH 判断弱酸酸性强弱
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,配制易水解盐溶液的方法
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,氢氧化铁胶体的制取
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,明矾净水原理
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,泡沫灭火器原理
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,盐作除锈剂的原理
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,由 TiCl4 制备 TiO2
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,盐溶液蒸干所得产物的判断
CHEMISTRY,0104,101,第十章 水溶液中的离子反应与平衡 / 第3节 盐类的水解 / 水解常数与盐类水解的应用,易水解盐溶液在 HCl 气流中蒸发
CHEMISTRY,0105,102,第十章 水溶液中的离子反应与平衡 / 第3节（续）→ 第4节 沉淀溶解平衡 / 知识清单,沉淀溶解平衡
CHEMISTRY,0105,102,第十章 水溶液中的离子反应与平衡 / 第3节（续）→ 第4节 沉淀溶解平衡 / 知识清单,沉淀溶解平衡的特点
CHEMISTRY,0105,102,第十章 水溶液中的离子反应与平衡 / 第3节（续）→ 第4节 沉淀溶解平衡 / 知识清单,沉淀溶解平衡的影响因素
CHEMISTRY,0105,102,第十章 水溶液中的离子反应与平衡 / 第3节（续）→ 第4节 沉淀溶解平衡 / 知识清单,稀释对沉淀溶解平衡的影响
CHEMISTRY,0105,102,第十章 水溶液中的离子反应与平衡 / 第3节（续）→ 第4节 沉淀溶解平衡 / 知识清单,温度对沉淀溶解平衡的影响
CHEMISTRY,0105,102,第十章 水溶液中的离子反应与平衡 / 第3节（续）→ 第4节 沉淀溶解平衡 / 知识清单,同离子效应
CHEMISTRY,0105,102,第十章 水溶液中的离子反应与平衡 / 第3节（续）→ 第4节 沉淀溶解平衡 / 知识清单,向沉淀溶解方向移动的前提
CHEMISTRY,0105,102,第十章 水溶液中的离子反应与平衡 / 第3节（续）→ 第4节 沉淀溶解平衡 / 知识清单,溶度积
CHEMISTRY,0105,102,第十章 水溶液中的离子反应与平衡 / 第3节（续）→ 第4节 沉淀溶解平衡 / 知识清单,溶度积表达式
CHEMISTRY,0105,102,第十章 水溶液中的离子反应与平衡 / 第3节（续）→ 第4节 沉淀溶解平衡 / 知识清单,溶度积只受温度影响
CHEMISTRY,0105,102,第十章 水溶液中的离子反应与平衡 / 第3节（续）→ 第4节 沉淀溶解平衡 / 知识清单,溶度积规则
CHEMISTRY,0105,102,第十章 水溶液中的离子反应与平衡 / 第3节（续）→ 第4节 沉淀溶解平衡 / 知识清单,由 Q 与 Ksp 判断沉淀的生成与溶解
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,沉淀的生成
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,加沉淀剂法
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,调节 pH 法除去杂质离子
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,沉淀完全的判断标准
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,混合溶液体积变化对 Q 的影响
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,沉淀的溶解
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,酸碱溶解法
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,氧化还原法溶解沉淀
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,生成配合物法溶解沉淀
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,盐溶解法
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,沉淀的转化
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,沉淀转化与 Ksp 的关系
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,沉淀转化的实质
CHEMISTRY,0106,103,第十章 水溶液中的离子反应与平衡 / 第4节 沉淀溶解平衡 / 沉淀溶解平衡的应用,难溶物向更难溶物转化
