subject,slug,name,kind,current_book,current_chapter,declared_book,declared_chapter
PHYSICS,电火花打点计时器,电火花打点计时器,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,电表的改装,电表的改装,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,小量程电流表-表头,小量程电流表(表头),cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,电压表-电流表的改装,电压表、电流表的改装,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,电表改装问题的两点提醒,电表改装问题的两点提醒,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,逐差法原理,逐差法原理,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,逐差法-的实际应用及小技巧,“逐差法”的实际应用及小技巧,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,电表的内接与外接,电表的内接与外接,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,电流表的内-外接法的选择,电流表的内、外接法的选择,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,滑动变阻器的限流式与分压式,滑动变阻器的限流式与分压式,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,滑动变阻器两种接法的选择,滑动变阻器两种接法的选择,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,实验仪器的估读问题分析,实验仪器的估读问题分析,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,必须估读的仪器-这类仪器是大多数-其读数需要包含一位可靠的估计值,必须估读的仪器,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,控制变量法,控制变量法,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,转换法,转换法,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,等效替代法,等效替代法,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,比较法,比较法,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,放大法,放大法,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,累积法,累积法,cross_book,PHYSICS,综合,跨册综合,物理实验基础与仪器
PHYSICS,探究结果-胡克定律-x为形变量,探究结果：胡克定律（x为形变量）,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,需要平衡摩擦力-为了使绳子拉力即合力,需要平衡摩擦力（为了使绳子拉力即合力）,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,实验方法-控制变量法-保持m不变探究a与f关系-保持f不变探究a与m关系,实验方法,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,实验描迹法-一次抛动记录一个点-重复抛动,实验描迹法：一次抛动记录一个点，重复抛动。,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,实验结论,实验结论,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,实验误差,实验误差,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,小球碰撞平抛实验法步骤,小球碰撞平抛实验法步骤：,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,拓展-气垫导轨光电门测速实验法,拓展：气垫导轨光电门测速实验法,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,测周期-测n次-约50次-全振动的总时间,测周期：测N次（约50次）全振动的总时间，。,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,实验结论-周期的平方与摆长成正比,实验结论：周期的平方与摆长成正比。,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,纸带在力学实验中的应用分析,纸带在力学实验中的应用分析,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,创新实验验证动量守恒,创新实验验证动量守恒,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,用力传感器或已知质量的钩码等代替弹簧测力计,用力传感器或已知质量的钩码等代替弹簧测力计。,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,由测定加速度延伸为测定动摩擦因数,由测定加速度延伸为测定动摩擦因数。,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,由测定加速度延伸为测定交流电的频率,由测定加速度延伸为测定交流电的频率。,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,创新实验解决相关误差-质量关系,创新实验解决相关误差——质量关系,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,有效数字与小数位数的保留,有效数字与小数位数的保留,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,图像法在处理实验数据方面的应用,图像法在处理实验数据方面的应用,cross_book,PHYSICS,综合,跨册综合,力学实验
PHYSICS,电磁感应中的线框模型,电磁感应中的线框模型,cross_book,PHYSICS,综合,跨册综合,力学综合（动力学/能量/动量三观点）
CHEMISTRY,物理变化与化学变化的两种判断方法,物理变化与化学变化的两种判断方法,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,不同类别的物质之间的转化关系,不同类别的物质之间的转化关系,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,判断下列转化能否实现-能实现的打-不能实现的打,不能一步实现的物质转化,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,分散系的分类,分散系的分类,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,fecl3溶液-fe-oh-3胶体-fe-oh-3浊液是三种重要的分散系,三种分散系的比较,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,fe-oh-3胶体的制备,Fe(OH)3胶体的制备,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,常见的混合物,常见的混合物,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,氧化物的类型,氧化物的类型,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,对下列物质分类-并完善表格内容,交叉分类法与树状分类法,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,下列有关物质的组成与分类的叙述正确的有________-填序号,物质的组成与分类判断,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,不同类别的无机物之间转化的一般规律,不同类别的无机物之间转化的一般规律,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,各类物质的化学通性,各类物质的化学通性,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,胶体的性质及应用,胶体的性质及应用,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,书写fe-oh-3胶体制备的化学方程式的五个易错点,Fe(OH)3胶体制备的注意事项,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,对物质的元素组成的几个误区,对物质的元素组成的几个误区,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,对氧化物认识的几个误区,对氧化物认识的几个误区,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,常见的物质分类的几个误区,常见的物质分类的几个误区,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,常见的易混淆物质变化,常见的易混淆物质变化,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,物质间转化的5个常见易错点,物质间转化的5个常见易错点,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,胶体知识易错点,胶体知识易错点,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,摩尔质量的计算方法,摩尔质量的计算方法,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,阿伏加德罗定律及其推论,阿伏加德罗定律及其推论,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,n-的关系应用,n＝＝＝的关系应用,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,阿伏加德罗定律的应用,阿伏加德罗定律的应用,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,主要仪器,主要仪器,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,阿伏伽德罗常及其应用-七大误区,阿伏伽德罗常及其应用“七大误区”,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,看-气体-是否处于-标准状况-0-101kpa,气体摩尔体积的适用条件,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,d2o-h-h-d-h-t-h-三者中的中子数不同,核素与同位素,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,淀粉-或纤维素-中含有的羟基数为3n,淀粉（或纤维素）中含有的羟基数为3n,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,计算下列小题中所含微粒数目,物质所含微粒数目的计算,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,误差分析的方法,误差分析的方法,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,定容时仰视或俯视刻度线产生的误差图解,定容时仰视或俯视刻度线产生的误差图解,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,阿伏加德罗常数-10大-陷阱,阿伏加德罗常数“10大”陷阱,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,误将溶液体积看作1l,误将溶液体积看作1L,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,忽视溶液中水的存在,忽视溶液中水的存在,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,忽视物质溶于水时溶液体积的变化,忽视物质溶于水时溶液体积的变化,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,审题抓关键条件-状态-温度-压强,审题抓关键条件（状态、温度、压强）,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,分析粒子种类-分子-离子-电子,分析粒子种类（分子/离子/电子）,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,验证计算过程-比例关系,验证计算过程（比例关系）,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,浓度计算的常用方法,浓度计算的常用方法,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,物质的组成,物质的组成,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第一章 物质及其变化
CHEMISTRY,物质的化学键,物质的化学键,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,物质的量-阿伏加德罗常数,物质的量、阿伏加德罗常数,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,有关物质的量浓度的计算,有关物质的量浓度的计算,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,溶液的配制步骤,溶液的配制步骤,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,看-标准状况-下物质是否为-气体,看“标准状况”下物质是否为“气体”。,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,溶液的配制误差分析,溶液的配制误差分析,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,在化学研究中-物质的量浓度是使用最广泛的一种表示溶液浓度的方法,在化学研究中,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,溶液的稀释和混合问题,溶液的稀释和混合问题,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,物质的量是高中化学常用的物理量-请完成以下有关计算-设na为阿伏加德罗常数的值,以物质的量为中心的计算,same_book_other_chapter,化学必修第一册,物质分类与转化,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,电解质及其分类,电解质及其分类,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,电解质的电离,电解质的电离,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,电解质溶液的导电性,电解质溶液的导电性,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,连续型离子方程式的书写-分类分析法,连续型离子方程式的书写(分类分析法)：,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,竞争型离子方程式的书写-先强后弱法,竞争型离子方程式的书写(先强后弱法)：,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,配比型离子方程式的书写-少定多变法,配比型离子方程式的书写(少定多变法)：,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,常见阳离子的检验与推断依据,常见阳离子的检验与推断依据,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,常见阴离子的检验与推断依据,常见阴离子的检验与推断依据,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,电解质溶液的导电原理,电解质溶液的导电原理,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,金属导电和电解质溶液导电的对比,金属导电和电解质溶液导电的对比,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,离子方程式的正误判断方法,离子方程式的正误判断方法,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,分析离子能否大量共存必备知识,分析离子能否大量共存必备知识,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,电解质概念和判断的几个-特殊点,电解质概念和判断的几个“特殊点”,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,电解质的电离的-易错点,电解质的电离的“易错点”,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,电解质导电性的-易错点,电解质导电性的“易错点”,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,电离方程式的-易错点,电离方程式的“易错点”,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,离子方程式题设错方式,离子方程式题设错方式,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,离子共存的判断易错点,离子共存的判断易错点,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,与量有关的离子方程式书写技巧,与量有关的离子方程式书写技巧,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,离子共存问题解题要点,离子共存问题解题要点,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,下列溶液中-离子一定能大量共存的有____________,离子不能大量共存的常见类型,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,常见的与量无关的离子反应,常见的与量无关的离子反应,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,书写离子方程式应注意的问题,离子方程式书写的注意事项,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,电荷守恒在离子推断中的应用,电荷守恒在离子推断中的应用,same_book_other_chapter,化学必修第一册,离子反应与氧化还原,化学必修第一册,第一章 物质及其变化
CHEMISTRY,化学性质,钠及其化合物的化学性质,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,钠的制取及保存,钠的制取及保存,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,钠的用途,钠的用途,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,金属钠露置在空气中的变化过程,金属钠露置在空气中的变化过程,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,碳酸钠与碳酸氢钠的相互转化,碳酸钠与碳酸氢钠的相互转化,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,na2co3-nahco3的应用,Na2CO3、NaHCO3的应用,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,联合制碱法-侯氏制碱法,联合制碱法——侯氏制碱法,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,碱金属的一般性与特殊性,碱金属的一般性与特殊性,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,焰色反应,焰色反应,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,碱金属元素单质及其化合物有广泛用途,碱金属元素单质及其化合物有广泛用途。,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,钠与水及酸-碱-盐溶液的反应,钠与水及酸、碱、盐溶液的反应,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,na2o2的性质及应用,Na2O2的性质及应用,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,碳酸钠-碳酸氢钠与酸反应的特点,碳酸钠、碳酸氢钠与酸反应的特点,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,nahco3与碱反应的应用,NaHCO3与碱反应的应用,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,制备原料,制备原料,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,反应原理,反应原理,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,绿色思想-循环使用的物质为co2-饱和食盐水,绿色思想：循环使用的物质为CO2、饱和食盐水。,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,焰色试验的应用,焰色试验的应用,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,钠和钠的氧化物易错知识点,钠和钠的氧化物易错知识点,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,碳酸钠和碳酸氢钠易错知识点,碳酸钠和碳酸氢钠易错知识点,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,碱金属元素易错知识点,碱金属元素易错知识点,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,焰色试验-易错点,焰色试验“易错点”,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,过氧化钠的性质与探究,过氧化钠的性质与探究,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,na22,Na22,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,金属钠与二氧化碳反应的实验步骤及现象如下表,钠与二氧化碳的反应,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,na2co3-nahco3与酸反应的图像分析,Na2CO3、NaHCO3与酸反应的图像分析,same_book_other_chapter,化学必修第一册,钠及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,从化合价的角度认识cl2的化学性质-歧化反应,从化合价的角度认识Cl2的化学性质——歧化反应,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,次氯酸和次氯酸盐,次氯酸和次氯酸盐,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,cl2的实验室制法,Cl2的实验室制法,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,工业制法,工业制法,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,卤族元素,卤族元素,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,卤素离子的检验方法,卤素离子的检验方法,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,海水提取溴,海水提取溴,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,海带中提取碘,海带中提取碘,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,实验室制取氯气装置的改进,实验室制取氯气装置的改进,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,实验室用mno2和浓盐酸制取cl2时注意-四点,实验室用MnO2和浓盐酸制取Cl2时注意“四点”,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,卤族元素的易错点,卤族元素的易错点,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,从海水中提取物质的思路,从海水中提取物质的思路,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,含氯消毒剂的计算与比较,含氯消毒剂的计算与比较,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,制取cl2装置的创新,制取Cl2装置的创新,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,从原子结构角度认识氯气的氧化性,从原子结构角度认识氯气的氧化性,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,氯及其化合物的知识盲点,氯及其化合物的知识盲点,same_book_other_chapter,化学必修第一册,氯及其化合物,化学必修第一册,第二章 海水中的重要元素——钠和氯
CHEMISTRY,铁的物理性质,铁的物理性质,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,铁的化学性质,铁的化学性质,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,在指定条件下-下列有关铁单质的转化不能实现的是,在指定条件下,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,铁盐的性质及应用,铁盐的性质及应用,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,fe2-fe3-的检验方法,Fe2＋、Fe3＋的检验方法,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,fe2-与fe3-的相互转化,Fe2＋与Fe3＋的相互转化,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,菠菜常用作补铁食品之一-为探究其中铁元素的价态-现进行如下实验,菠菜常用作补铁食品之一,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,铁的制备和性质,铁的制备和性质,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,铁与水蒸气反应的注意事项,铁与水蒸气反应的注意事项,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,从化合价的角度判断铁的氧化物和氢氧化物的性质,从化合价的角度判断铁的氧化物和氢氧化物的性质,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,铁的氢氧化物的稳定性,铁的氢氧化物的稳定性,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,有关fe2-fe3-的水解问题,有关Fe2＋、Fe3＋的水解问题,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,在fecl3-cucl2混合溶液中-加入铁粉与铜粉的混合物,溶液中溶质成分的判断,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,横向变化体现了同价态不同的类别-氧化物-碱-盐-物质之间的转化,横向变化体现同价态不同类别的转化,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
CHEMISTRY,斜向变化体现不同价态-不同类别之间物质的转化-主要体现物质的氧化性或还原性,斜向变化体现不同价态、不同类别之间物质的转化,same_chapter_alias,化学必修第一册,铁与金属材料,化学必修第一册,第三章 铁 金属材料
