subject,pdf_page,content_page,candidate,match_kind,node_slug,node_name
PHYSICS,0167,160,分段计算各段热量并求和得到一个周期的总热量,none,,
PHYSICS,0167,160,用 $Q=I^2Rt$ 与 $Q=U^2t/R$ 反求电流与电压有效值,none,,
PHYSICS,0167,160,正弦（余弦）波形部分可直用 $I_m/\sqrt2$ 的三种情形,none,,
PHYSICS,0167,160,任意一段正弦波形不能直接套用 $I_m/\sqrt2$,none,,
PHYSICS,0167,160,矩形波（方波）的分段热量计算,none,,
PHYSICS,0167,160,半波整流式正弦波形的有效值计算,none,,
PHYSICS,0167,160,有效值计算的通用思路,none,,
PHYSICS,0168,161,探究变压器电压与匝数关系的实验原理与控制变量法,none,,
PHYSICS,0168,161,实验操作步骤,none,,
PHYSICS,0168,161,电表量程的选择要求,none,,
PHYSICS,0168,161,实验结论,exact,实验结论,实验结论
PHYSICS,0168,161,实验注意事项,none,,
PHYSICS,0168,161,实验误差来源,none,,
PHYSICS,0168,161,理想变压器的三个基本特点,none,,
PHYSICS,0168,161,理想变压器的四个基本关系,none,,
PHYSICS,0168,161,多副线圈时电流关系的处理方法,none,,
PHYSICS,0168,161,变压器不改变交变电流的频率,none,,
PHYSICS,0169,162,远距离输电的电路构成,none,,
PHYSICS,0169,162,升压变压器与降压变压器的电压、电流、功率关系,none,,
PHYSICS,0169,162,输送回路中输电线电流与副线圈电流的关系 $I_2=I_3=I_线$,none,,
PHYSICS,0169,162,远距离输电的能量关系 $P_1=P_损+P_4$,none,,
PHYSICS,0169,162,电压损失的表达式 $\Delta U=U_2-U_3=I_2R$,none,,
PHYSICS,0169,162,功率损失的多种表达式 $P_损=I_2^2R=(P_2/U_2)^2R=I_2\Delta U=(\Delta U)^2/R$,none,,
PHYSICS,0169,162,高压输电的原理,none,,
PHYSICS,0169,162,含储能站的复杂输电网络分析,none,,
PHYSICS,0169,162,直流输电与交流配电的转换分析,none,,
PHYSICS,0170,163,理想变压器各量的制约关系,none,,
PHYSICS,0170,163,"变压器动态分析的""因果链""",none,,
PHYSICS,0170,163,匝数比不变、负载变化时的动态分析,none,,
PHYSICS,0170,163,负载不变、匝数比变化时的动态分析,none,,
PHYSICS,0170,163,含变压器电路动态分析的一般思路,none,,
PHYSICS,0170,163,"变压器动态分析""先副后原""的顺序要求",none,,
PHYSICS,0171,164,等效电阻法的建立,none,,
PHYSICS,0171,164,等效电阻法中的比例关系,none,,
PHYSICS,0171,164,多副线圈变压器各线圈的等效电阻 $R_k'=\frac{n_1^2}{n_k^2}R_k$,none,,
PHYSICS,0171,164,等效电源法的思路,none,,
PHYSICS,0171,164,等效电源法的结论 $E'=\frac{U}{k}$、$r'=\frac{R_0}{k^2}$,none,,
PHYSICS,0171,164,两种等效法的适用场景,none,,
PHYSICS,0171,164,含变压器输电线路中增加用户数或改变匝数比时的动态分析,none,,
PHYSICS,0172,165,电磁振荡中放电过程与充电过程的量变规律,none,,
PHYSICS,0172,165,充电过程的量变规律,none,,
PHYSICS,0172,165,电磁振荡的周期（频率）公式 $T=2\pi\sqrt{LC}$,none,,
PHYSICS,0172,165,$i$-$t$ 与 $q$-$t$ 图像的相位关系,none,,
PHYSICS,0172,165,电学量（$U$、$E$、$E_电$）对应 $q$-$t$ 图像；磁学量（$B$、$E_磁$）对应 $i$-$t$ 图像,none,,
PHYSICS,0172,165,麦克斯韦电磁场理论,none,,
PHYSICS,0172,165,三种变化情形对应关系,none,,
PHYSICS,0172,165,电磁波的形成（变化的电磁场由近及远传播）与横波性质,none,,
PHYSICS,0172,165,电磁波传播不需要介质、真空中各频率速度相同,none,,
PHYSICS,0172,165,介质中电磁波波速与频率的关系（频率越高，波速越小）及 $v=\lambda f$,none,,
PHYSICS,0172,165,$LC$ 振荡电路充放电的三种判断方法,none,,
PHYSICS,0173,166,折射定律的内容与表达式 $\sin\theta_1/\sin\theta_2=n_{12}$,none,,
PHYSICS,0173,166,光的折射与反射同时发生,none,,
PHYSICS,0173,166,折射率的定义式 $n=\sin\theta_1/\sin\theta_2$,none,,
PHYSICS,0173,166,折射率与光速的关系式 $n=c/v$ 及 $n>1$,none,,
PHYSICS,0173,166,折射率与光的频率的关系,none,,
PHYSICS,0173,166,同一种光在不同介质中频率不变,none,,
PHYSICS,0173,166,解决光的折射问题的常规思路,none,,
PHYSICS,0173,166,入射角与折射角都是光线与法线的夹角,none,,
PHYSICS,0173,166,光路的可逆性及其在作图与分析中的应用,none,,
PHYSICS,0173,166,视深问题（从正上方观察，视深约为实际深度的 $1/n$）与光在水中传播最短时间的分析,none,,
PHYSICS,0174,167,全反射现象的定义,none,,
PHYSICS,0174,167,光密介质与光疏介质的判别,none,,
PHYSICS,0174,167,全反射过程中能量的变化,none,,
PHYSICS,0174,167,临界角的定义（折射角为 90° 时的入射角）与公式 $\sin C=1/n$,none,,
PHYSICS,0174,167,发生全反射的两个条件,none,,
PHYSICS,0174,167,全反射的应用,exact,应用,全反射的应用
PHYSICS,0174,167,不同频率的光在同一介质中折射率不同（蓝光折射率大于黄光）与全反射临界角的关系,none,,
PHYSICS,0174,167,平行光射入球面时能否射出的临界分析与挡光面积的计算,none,,
PHYSICS,0175,168,光的干涉现象,none,,
PHYSICS,0175,168,光的干涉条件,none,,
PHYSICS,0175,168,相干光源的获得方法,none,,
PHYSICS,0175,168,双缝干涉的亮纹条件 $\Delta r=n\lambda$,none,,
PHYSICS,0175,168,双缝干涉的暗纹条件 $\Delta r=(2n+1)\lambda/2$,none,,
PHYSICS,0175,168,双缝干涉条纹间距公式 $\Delta x=l\lambda/d$ 及各量对其影响,none,,
PHYSICS,0175,168,由条纹间距测量光波波长的原理,none,,
PHYSICS,0175,168,薄膜干涉的形成原因,none,,
PHYSICS,0175,168,薄膜干涉的应用,exact,薄膜干涉的应用,薄膜干涉的应用
PHYSICS,0175,168,用楔形空气膜测金属丝直径的原理,none,,
PHYSICS,0176,169,斜劈薄膜干涉的条纹间距公式 $\Delta x=\lambda/(2\tan\theta)$ 及其推导,none,,
PHYSICS,0176,169,斜劈越陡条纹间距越小；条纹间距与波长成正比,none,,
PHYSICS,0176,169,光的衍射现象,none,,
PHYSICS,0176,169,发生明显衍射现象的条件,none,,
PHYSICS,0176,169,衍射的应用,none,,
PHYSICS,0176,169,单缝衍射与双缝干涉图样的区别,none,,
PHYSICS,0176,169,圆孔衍射（同心圆环、中央亮斑）与圆板衍射（中央暗斑）的图样特征,none,,
PHYSICS,0176,169,自然光的定义,none,,
PHYSICS,0176,169,偏振光的定义,none,,
PHYSICS,0176,169,光的偏振说明光是横波,none,,
PHYSICS,0177,170,测量玻璃折射率的实验原理,none,,
PHYSICS,0177,170,插针法的操作要求,none,,
PHYSICS,0177,170,入射角的选择要求,none,,
PHYSICS,0177,170,画玻璃砖边界线的操作要求,none,,
PHYSICS,0177,170,测量折射率的三种数据处理方法,none,,
PHYSICS,0177,170,误差分析,exact,误差分析-x1,误差分析
PHYSICS,0178,171,用双缝干涉测量光波波长的实验原理,none,,
PHYSICS,0178,171,实验装置与光路,none,,
PHYSICS,0178,171,单缝与双缝的作用,none,,
PHYSICS,0178,171,安装要求,none,,
PHYSICS,0178,171,测量头调节方法,none,,
PHYSICS,0178,171,条纹间距的计算公式 $\Delta x=(a_n-a_1)/(n-1)$,none,,
PHYSICS,0178,171,测量多组数据求波长的平均值,none,,
PHYSICS,0178,171,误差来源,none,,
PHYSICS,0178,171,用激光笔与双缝的实验方案及其优缺点,none,,
PHYSICS,0178,171,洛埃镜实验的原理,none,,
PHYSICS,0179,172,分子直径与分子质量的数量级,none,,
PHYSICS,0179,172,阿伏加德罗常数 $N_A=6.02\times10^{23}\ \mathrm{mol^{-1}}$ 的物理意义,none,,
PHYSICS,0179,172,分子的两种模型,none,,
PHYSICS,0179,172,分子直径与体积的关系式,none,,
PHYSICS,0179,172,宏观量与微观量的关系,none,,
PHYSICS,0179,172,气体分子占据空间体积与分子本身体积的区别,none,,
PHYSICS,0179,172,分子热运动的定义,none,,
PHYSICS,0179,172,扩散现象及其与温度的关系,none,,
PHYSICS,0179,172,布朗运动的定义、本质（微粒运动反映液体分子运动）及影响因素,none,,
PHYSICS,0179,172,分子速率分布规律（中间多两头少）及温度升高时分布曲线的变化,none,,
PHYSICS,0180,173,分子间作用力随距离的变化规律,none,,
PHYSICS,0180,173,分子势能随距离的变化规律,none,,
PHYSICS,0180,173,分子间距 $r_0$ 的物理意义,none,,
PHYSICS,0180,173,分子势能与重力势能、弹性势能、电势能的类比,none,,
PHYSICS,0180,173,分子势能为零与分子势能最小的区别,none,,
PHYSICS,0180,173,分子动能的定义与决定因素,none,,
PHYSICS,0180,173,分子势能的定义与决定因素,none,,
PHYSICS,0180,173,内能的定义（所有分子热运动动能与分子势能的总和）与决定因素,none,,
PHYSICS,0180,173,温度与内能等物理量只对大量分子有意义，对单个分子没有实际意义,none,,
PHYSICS,0181,174,单晶体、多晶体与非晶体在外形上的区别,none,,
PHYSICS,0181,174,三者在熔点上的区别,none,,
PHYSICS,0181,174,三者在物理性质上的区别,none,,
PHYSICS,0181,174,三者在原子（分子、离子）排列上的区别,none,,
PHYSICS,0181,174,各类物质的典型实例,none,,
PHYSICS,0181,174,液体表面张力的定义、形成原因（表面层分子间距大、表现为引力）、方向与作用,none,,
PHYSICS,0181,174,表面张力使液体表面积趋于最小,none,,
PHYSICS,0181,174,浸润与不浸润的定义及成因,none,,
PHYSICS,0181,174,毛细现象的定义与特点,none,,
PHYSICS,0181,174,液晶的物理性质,none,,
PHYSICS,0181,174,液晶的微观结构,none,,
PHYSICS,0181,174,判断晶体与否的依据,none,,
PHYSICS,0182,175,气体压强的产生原因,none,,
PHYSICS,0182,175,气体压强的微观决定因素,none,,
PHYSICS,0182,175,"气体压强的微观表达式 $p=2Nmv/(S\Delta t)$ 与""撞击次数×平均撞击力""的形象理解",none,,
PHYSICS,0182,175,玻意耳定律的内容与表达式,none,,
PHYSICS,0182,175,查理定律的内容与表达式,none,,
PHYSICS,0182,175,盖-吕萨克定律的内容与表达式,none,,
PHYSICS,0182,175,理想气体的定义,none,,
PHYSICS,0182,175,理想气体的特点,none,,
PHYSICS,0182,175,理想气体状态方程 $p_1V_1/T_1=p_2V_2/T_2$（或 $pV/T=C$）及常量 $C$ 的影响因素,none,,
PHYSICS,0182,175,理想气体状态方程与克拉伯龙方程 $pV=nRT$ 的关系,none,,
PHYSICS,0183,176,利用气体实验定律与理想气体状态方程解题的基本思路,none,,
PHYSICS,0183,176,等温变化的 $p$-$V$ 图像,none,,
PHYSICS,0183,176,等温变化的 $p$-$\frac{1}{V}$ 图像,none,,
PHYSICS,0183,176,等容变化的 $p$-$T$ 图像,none,,
PHYSICS,0183,176,等压变化的 $V$-$T$ 图像,none,,
PHYSICS,0183,176,图像问题分析的四要素,none,,
PHYSICS,0183,176,$p$-$V$ 图像中图线与 $V$ 轴所围面积表示气体对外界或外界对气体做的功,none,,
PHYSICS,0183,176,不同图像之间的转换方法,none,,
PHYSICS,0184,177,玻璃管-液柱模型的两类研究对象,none,,
PHYSICS,0184,177,气体压强处处相等的特点与液体压强随深度变化的特点,none,,
PHYSICS,0184,177,玻璃管-液柱模型的核心方程 $p_下+\rho gh=p_上$,none,,
PHYSICS,0184,177,解决玻璃管-液柱模型的基本步骤,none,,
PHYSICS,0184,177,常见情形下的压强关系,none,,
PHYSICS,0184,177,玻璃管缓慢旋转过程中封闭气体做等温变化,none,,
PHYSICS,0184,177,液柱粗细变化时的几何关系与压强关系分析,none,,
PHYSICS,0185,178,求封闭气体压强的力平衡法,none,,
PHYSICS,0185,178,求封闭气体压强的等压面法,none,,
PHYSICS,0185,178,求封闭气体压强的液片法,none,,
PHYSICS,0185,178,加速运动系统中封闭气体压强的求法,none,,
PHYSICS,0185,178,倾斜管中 $h$ 与管长的换算,none,,
PHYSICS,0185,178,关联气体问题的处理方法,none,,
PHYSICS,0185,178,在斜面上加速运动的液柱压强分析,none,,
PHYSICS,0186,179,活塞-汽缸模型的解题思路,none,,
PHYSICS,0186,179,以活塞为研究对象的处理方法,none,,
PHYSICS,0186,179,以气体为研究对象的处理方法,none,,
PHYSICS,0186,179,气体实验定律的选用判据,none,,
PHYSICS,0186,179,计算气体压强必以活塞为研究对象的解题规范,none,,
PHYSICS,0186,179,活塞与汽缸间有摩擦时的受力分析,none,,
PHYSICS,0187,180,单缸双塞问题的分析要点,none,,
PHYSICS,0187,180,单缸双塞加弹簧问题的分析要点,none,,
PHYSICS,0187,180,"弹簧的原长、劲度系数与伸长量在""力—几何""联系中的作用",none,,
PHYSICS,0187,180,关联气体问题（两汽缸通过细管连通、带阀门）的分析要点,none,,
PHYSICS,0187,180,绝热活塞与导热汽缸在热学分析中的含义,none,,
PHYSICS,0187,180,处理多活塞/关联气体问题的一般步骤,none,,
PHYSICS,0187,180,"活塞位置未知时""先假设后验证""的解题策略",none,,
PHYSICS,0188,181,气体变质量问题的核心思想,none,,
PHYSICS,0188,181,充气（打气）问题的研究对象选择,none,,
PHYSICS,0188,181,灌气（分装）问题的研究对象选择,none,,
PHYSICS,0188,181,漏气问题的研究对象选择,none,,
PHYSICS,0188,181,抽气问题的研究对象选择,none,,
PHYSICS,0188,181,理想气体状态方程的分态式,none,,
PHYSICS,0188,181,玻意耳定律的分态式 $p_1V_1+p_2V_2+\cdots=pV$,none,,
PHYSICS,0188,181,变质量问题的分析流程,none,,
PHYSICS,0188,181,充气问题的典型方程,none,,
PHYSICS,0188,181,"汲液器类""气体封闭与液体排出""问题的压强与体积分析",none,,
PHYSICS,0190,183,热力学第一定律的内容,none,,
PHYSICS,0190,183,表达式 $\Delta U=W+Q$ 中三个量的正负号法则,none,,
PHYSICS,0190,183,绝热过程的能量关系 $W=\Delta U$,none,,
PHYSICS,0190,183,等容过程的能量关系 $Q=\Delta U$,none,,
PHYSICS,0190,183,恒温过程或内能不变时的关系 $W+Q=0$,none,,
PHYSICS,0190,183,热力学第二定律的克劳修斯表述,none,,
PHYSICS,0190,183,热力学第二定律的开尔文表述,none,,
PHYSICS,0190,183,热力学第二定律的方向性实例,none,,
PHYSICS,0190,183,能量守恒定律的内容与条件性,none,,
PHYSICS,0190,183,第一类永动机违背能量守恒定律、第二类永动机违背热力学第二定律,none,,
PHYSICS,0190,183,等温线、等容线、等压线之间变化过程的做功、吸放热与内能变化分析,none,,
PHYSICS,0190,183,由体积变化判断做功、由温度变化判断内能的对应关系,none,,
PHYSICS,0191,184,等压线之间变化过程的做功、吸放热与内能变化分析,none,,
PHYSICS,0191,184,综合考虑气体实验定律与热力学第一定律的思维流程,none,,
PHYSICS,0191,184,研究对象的类型,none,,
PHYSICS,0191,184,由图像直接判断气体状态变化,none,,
PHYSICS,0191,184,由体积变化判断做功,none,,
PHYSICS,0191,184,由温度变化判断内能,none,,
PHYSICS,0191,184,由热力学第一定律分析吸放热与内能变化,none,,
PHYSICS,0191,184,"汽缸-活塞模型中""卡销""约束对活塞位置与压强的影响",none,,
PHYSICS,0191,184,电热丝加热过程中的能量守恒,none,,
PHYSICS,0192,185,用油膜法估测分子直径的原理 $D=V/S$,none,,
PHYSICS,0192,185,油酸酒精溶液的配制方法,none,,
PHYSICS,0192,185,一滴溶液体积的测量方法,none,,
PHYSICS,0192,185,油酸薄膜的形成方法,none,,
PHYSICS,0192,185,油膜面积的测量方法,none,,
PHYSICS,0192,185,油膜法实验的误差来源,none,,
PHYSICS,0192,185,探究等温下 $p$-$V$ 关系的实验装置与操作,none,,
PHYSICS,0192,185,数据处理方法,none,,
PHYSICS,0192,185,该实验的误差来源,none,,
PHYSICS,0193,186,热辐射的定义,none,,
PHYSICS,0193,186,黑体的定义（完全吸收入射电磁波而不反射；理想化模型）与小孔模型,none,,
PHYSICS,0193,186,黑体辐射的定义,none,,
PHYSICS,0193,186,黑体辐射的实验规律,none,,
PHYSICS,0193,186,温度升高时黑体辐射的两条变化,none,,
PHYSICS,0193,186,能量子的定义,none,,
PHYSICS,0193,186,能量子表达式 $\varepsilon=h\nu$ 与普朗克常量 $h=6.63\times10^{-34}\ \mathrm{J\cdot s}$,none,,
PHYSICS,0193,186,光电效应的定义与光电子的概念,none,,
PHYSICS,0193,186,光电效应的截止频率（极限频率）及其只与金属自身性质有关,none,,
PHYSICS,0193,186,光电效应的饱和电流,none,,
PHYSICS,0193,186,光电效应的基本规律,none,,
PHYSICS,0194,187,遏止电压的含义（使光电流减小为 0 的反向电压）及取决于入射光频率,none,,
PHYSICS,0194,187,光电效应的瞬时性,none,,
PHYSICS,0194,187,爱因斯坦光电效应方程 $E_k=h\nu-W_0$,none,,
PHYSICS,0194,187,逸出功的定义与表达式 $W_0=h\nu_c=hc/\lambda_c$,none,,
PHYSICS,0194,187,光电效应方程的物理意义,none,,
PHYSICS,0194,187,光电效应的两种决定关系,none,,
PHYSICS,0194,187,光子与光电子的区别,none,,
PHYSICS,0194,187,光电子动能与最大初动能的区别,none,,
PHYSICS,0194,187,入射光强度与光子能量的区别,none,,
PHYSICS,0194,187,$E_k$-$\nu$ 图像的读法,none,,
PHYSICS,0194,187,同频率不同光强时 $I$-$U$ 图像的读法,none,,
PHYSICS,0194,187,不同频率时 $I$-$U$ 图像的读法,none,,
PHYSICS,0194,187,$U_c$-$\nu$ 图像的读法,none,,
PHYSICS,0194,187,关键方程 $eU_c=E_k=h\nu-W_0$ 与 $U_c=\frac{h}{e}\nu-\frac{W_0}{e}$,none,,
PHYSICS,0195,188,康普顿效应的概念,none,,
PHYSICS,0195,188,光子动量的表达式 $p=h/\lambda$ 及其推导,none,,
PHYSICS,0195,188,康普顿效应的四点意义,none,,
PHYSICS,0195,188,光的波动性的表现（干涉和衍射）与概率波概念,none,,
PHYSICS,0195,188,"光的粒子性的表现（光电效应、康普顿效应）与""一份一份""的含义",none,,
PHYSICS,0195,188,波动性与粒子性的对立统一,none,,
PHYSICS,0195,188,波和粒子在宏观世界不能统一、在微观世界统一,none,,
PHYSICS,0195,188,物质波（德布罗意波）的定义,none,,
PHYSICS,0195,188,德布罗意波长公式 $\lambda=h/p=h/(mv)$,none,,
PHYSICS,0195,188,光子动量与波长的关系及光子能量与光子数的计算,none,,
PHYSICS,0196,189,"电子的发现（J.J.汤姆孙研究阴极射线）及""原子不是最小微粒""的结论",none,,
PHYSICS,0196,189,$\alpha$ 粒子散射实验的现象,none,,
PHYSICS,0196,189,卢瑟福的核式结构模型,none,,
PHYSICS,0196,189,光谱的定义（用棱镜或光栅把光按波长展开）与分类,none,,
PHYSICS,0196,189,巴耳末系与巴耳末公式 $\frac{1}{\lambda}=R_\infty(\frac{1}{2^2}-\frac{1}{n^2})$,none,,
PHYSICS,0196,189,里德伯常量 $R_\infty=1.10\times10^7\ \mathrm{m^{-1}}$,none,,
PHYSICS,0196,189,玻尔理论的轨道量子化,none,,
PHYSICS,0196,189,玻尔理论的能量量子化,none,,
PHYSICS,0196,189,频率条件 $h\nu=|E_初-E_末|$,none,,
PHYSICS,0196,189,氢原子的能级数值与能级图,none,,
PHYSICS,0196,189,自发跃迁,none,,
PHYSICS,0196,189,受激跃迁中光子激发与碰撞激发的区别,none,,
PHYSICS,0197,190,电离态的定义,none,,
PHYSICS,0197,190,电离能的定义（跃迁到电离态所需吸收的最小能量）与氢原子基态电离能 $13.6\ \mathrm{eV}$,none,,
PHYSICS,0197,190,电离后自由电子仍可具有动能,none,,
PHYSICS,0197,190,大量氢原子辐射谱线条数的计算 $N=C_n^2=n(n-1)/2$,none,,
PHYSICS,0197,190,单个氢原子最多辐射谱线条数 $n-1$,none,,
PHYSICS,0197,190,光子激发与电子（粒子）激发在能量要求上的区别,none,,
PHYSICS,0197,190,跃迁能量关系,none,,
PHYSICS,0197,190,由辐射谱线种数反推激发态的能级数 $n$,none,,
PHYSICS,0197,190,巴耳末系的判定,none,,
PHYSICS,0198,191,$\alpha$ 衰变的方程与实质,none,,
PHYSICS,0198,191,$\beta$ 衰变的方程与实质,none,,
PHYSICS,0198,191,衰变遵循电荷数守恒与质量数守恒,none,,
PHYSICS,0198,191,$\gamma$ 射线伴随 $\alpha$ 或 $\beta$ 射线产生,none,,
PHYSICS,0198,191,由两个守恒定律确定 $\alpha$、$\beta$ 衰变次数的方法,none,,
PHYSICS,0198,191,三种射线的本质、速度、电离本领与穿透本领的对比,none,,
PHYSICS,0198,191,半衰期的公式,none,,
PHYSICS,0198,191,半衰期由核内部因素决定，与外部条件（温度、压强）和化学状态无关,none,,
PHYSICS,0198,191,原子核人工转变的三个人工核反应,none,,
PHYSICS,0198,191,重核裂变的典型方程,none,,
PHYSICS,0198,191,轻核聚变的典型方程,none,,
PHYSICS,0199,192,结合能的含义,none,,
PHYSICS,0199,192,质量数越大的原子核结合能越大,none,,
PHYSICS,0199,192,比结合能的物理意义,none,,
PHYSICS,0199,192,轻核与重核的比结合能都较小、中等核最大,none,,
PHYSICS,0199,192,比结合能较小的核变为比结合能较大的核时释放核能,none,,
PHYSICS,0199,192,质能方程 $E=mc^2$ 的理解,none,,
PHYSICS,0199,192,质量亏损与释放能量 $\Delta E=\Delta mc^2$,none,,
PHYSICS,0199,192,原子核分解时吸收能量,none,,
PHYSICS,0199,192,核能计算的两种算法,none,,
PHYSICS,0199,192,原子核的结合能等于比结合能乘核子数,none,,
PHYSICS,0199,192,核反应中质量数与电荷数守恒但质量不守恒,none,,
PHYSICS,0199,192,由衰变方程用守恒定律求 $\alpha$、$\beta$ 衰变次数与释放核能,none,,
PHYSICS,0199,192,"核反应中""动量守恒 + 能量守恒""联合分析粒子动能分配",none,,
CHEMISTRY,0003,1,物质的组成,exact,物质的组成,物质的组成
CHEMISTRY,0003,1,同素异形体,none,,
CHEMISTRY,0003,1,游离态与化合态,none,,
CHEMISTRY,0003,1,物质的分类,exact,物质的分类,物质的分类
CHEMISTRY,0003,1,纯净物与混合物,none,,
CHEMISTRY,0003,1,单质与化合物,none,,
CHEMISTRY,0003,1,离子化合物与共价化合物,none,,
CHEMISTRY,0003,1,电解质与非电解质,none,,
CHEMISTRY,0003,1,碱性氧化物,none,,
CHEMISTRY,0003,1,酸性氧化物,none,,
CHEMISTRY,0003,1,两性氧化物与过氧化物,none,,
CHEMISTRY,0003,1,分散系的组成与分类,none,,
CHEMISTRY,0003,1,胶体的性质,none,,
CHEMISTRY,0003,1,丁达尔效应,exact,丁达尔效应,丁达尔效应
CHEMISTRY,0003,1,电泳与聚沉,none,,
CHEMISTRY,0003,1,Fe(OH)₃ 胶体的制备,normalized,fe-oh-3胶体的制备,Fe(OH)3胶体的制备
CHEMISTRY,0003,1,物理变化与化学变化的判断,none,,
CHEMISTRY,0004,2,三馏、三色、五解、十七化,none,,
CHEMISTRY,0004,2,物理变化与化学变化的辨析,none,,
CHEMISTRY,0004,2,物质的转化关系,none,,
CHEMISTRY,0004,2,化学与传统文化,none,,
CHEMISTRY,0004,2,古文中的物质成分与类别判断,none,,
CHEMISTRY,0005,3,古文中物质的成分判断,none,,
CHEMISTRY,0005,3,古文记载的分离提纯方法,none,,
CHEMISTRY,0005,3,蒸馏与结晶的适用对象,none,,
CHEMISTRY,0005,3,传统文化中的反应类型判断,none,,
CHEMISTRY,0005,3,由古文信息推断物质类别,none,,
CHEMISTRY,0006,4,古文记载的分离提纯方法,none,,
CHEMISTRY,0006,4,升华与蒸发结晶的适用对象,none,,
CHEMISTRY,0006,4,化石能源与清洁能源,none,,
CHEMISTRY,0006,4,金属材料,exact,金属材料,金属材料
CHEMISTRY,0006,4,无机非金属材料,none,,
CHEMISTRY,0006,4,有机高分子材料,none,,
CHEMISTRY,0006,4,复合材料,none,,
CHEMISTRY,0006,4,环境问题与防治措施,none,,
CHEMISTRY,0006,4,酸雨的成因与治理,none,,
CHEMISTRY,0007,5,环境问题与防治措施,none,,
CHEMISTRY,0007,5,绿色化学,exact,绿色化学,绿色化学
CHEMISTRY,0007,5,原子经济性,exact,原子经济性,原子经济性
CHEMISTRY,0007,5,原子利用率的计算,none,,
CHEMISTRY,0007,5,常见食品添加剂,none,,
CHEMISTRY,0007,5,常见药物的成分与用途,none,,
CHEMISTRY,0007,5,合理用药,none,,
CHEMISTRY,0007,5,药物的设计与合成,none,,
CHEMISTRY,0008,6,铝热反应及其应用,none,,
CHEMISTRY,0008,6,钠的还原性与冶炼金属,none,,
CHEMISTRY,0008,6,碳还原二氧化硅制备粗硅,none,,
CHEMISTRY,0008,6,FeCl₃ 溶液腐蚀铜制印刷电路板,none,,
CHEMISTRY,0008,6,硅的半导体性质,none,,
CHEMISTRY,0008,6,二氧化硅与光导纤维,none,,
CHEMISTRY,0008,6,二氧化硫的杀菌与抗氧化作用,none,,
CHEMISTRY,0008,6,铁粉的还原性与食品抗氧化,none,,
CHEMISTRY,0008,6,浓氨水检验氯气管道漏气,none,,
CHEMISTRY,0008,6,纯碱溶液去油污的水解原理,none,,
CHEMISTRY,0008,6,硅酸钠（水玻璃）的性质与用途,none,,
CHEMISTRY,0009,7,物质的量,exact,物质的量,物质的量
CHEMISTRY,0009,7,阿伏加德罗常数,exact,阿伏加德罗常数,阿伏加德罗常数
CHEMISTRY,0009,7,摩尔质量,none,,
CHEMISTRY,0009,7,气体摩尔体积,exact,气体摩尔体积-x1,气体摩尔体积
CHEMISTRY,0009,7,标准状况,none,,
CHEMISTRY,0009,7,阿伏加德罗定律,none,,
CHEMISTRY,0009,7,阿伏加德罗定律的推论,none,,
CHEMISTRY,0009,7,理想气体状态方程,none,,
CHEMISTRY,0009,7,物质的量与粒子数、质量、体积的换算,none,,
CHEMISTRY,0010,8,物质的量浓度,exact,物质的量浓度-x1,物质的量浓度
CHEMISTRY,0010,8,溶质质量分数与物质的量浓度的换算,none,,
CHEMISTRY,0010,8,溶液的稀释定律,none,,
CHEMISTRY,0010,8,以物质的量为中心的换算关系,none,,
CHEMISTRY,0010,8,容量瓶的规格与选择,none,,
CHEMISTRY,0010,8,一定物质的量浓度溶液的配制步骤,none,,
CHEMISTRY,0010,8,容量瓶的使用与检漏,none,,
CHEMISTRY,0011,9,容量瓶的检漏,none,,
CHEMISTRY,0011,9,溶液的转移与洗涤操作,none,,
CHEMISTRY,0011,9,定容操作,none,,
CHEMISTRY,0011,9,配制溶液的误差分析,none,,
CHEMISTRY,0011,9,仰视与俯视读数对结果的影响,none,,
CHEMISTRY,0012,10,守恒法,none,,
CHEMISTRY,0012,10,电荷守恒,none,,
CHEMISTRY,0012,10,元素守恒与原子守恒,none,,
CHEMISTRY,0012,10,得失电子守恒,none,,
CHEMISTRY,0012,10,质量守恒定律,none,,
CHEMISTRY,0012,10,差量法,none,,
CHEMISTRY,0012,10,理论差量与实际差量,none,,
CHEMISTRY,0013,11,关系式法,none,,
CHEMISTRY,0013,11,多步反应中起始物质与最终物质的量的关系,none,,
CHEMISTRY,0013,11,由守恒关系直接建立关系式,none,,
CHEMISTRY,0014,12,电解质与非电解质,none,,
CHEMISTRY,0014,12,强电解质与弱电解质,exact,强电解质与弱电解质,强电解质与弱电解质
CHEMISTRY,0014,12,电离方程式,none,,
CHEMISTRY,0014,12,多元弱酸的分步电离,none,,
CHEMISTRY,0014,12,酸式盐的电离,none,,
CHEMISTRY,0014,12,离子反应,exact,离子反应,离子反应
CHEMISTRY,0014,12,复分解反应型离子反应,none,,
CHEMISTRY,0014,12,离子共存判断,none,,
CHEMISTRY,0014,12,无色溶液中的有色离子,none,,
CHEMISTRY,0014,12,归中反应,none,,
CHEMISTRY,0014,12,硝酸的强氧化性,none,,
CHEMISTRY,0014,12,ClO⁻ 的氧化性,none,,
CHEMISTRY,0015,13,离子共存中的复分解反应,none,,
CHEMISTRY,0015,13,离子共存中的氧化还原反应,none,,
CHEMISTRY,0015,13,配合反应,none,,
CHEMISTRY,0015,13,相互促进的水解反应,none,,
