rel_path	state	location	sha16	size	action
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第2讲 匀变速直线运动的规律-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第2讲 匀变速直线运动的规律-（讲义）（教师版）.docx	-	1381703	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第30讲 功能关系 能量守恒定律-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第30讲 功能关系 能量守恒定律-（讲义）（学生版）.docx	9757a82c7b13b1bb	3060393	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第30讲 功能关系 能量守恒定律-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第30讲 功能关系 能量守恒定律-（讲义）（教师版）.docx	-	4305981	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第31讲 动力学和能量观点的综合应用-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第31讲 动力学和能量观点的综合应用-（讲义）（学生版）.docx	c1a0592ea52b8adc	2637657	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第31讲 动力学和能量观点的综合应用-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第31讲 动力学和能量观点的综合应用-（讲义）（教师版）.docx	-	3100726	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第32讲 实验6验证机械能守恒定律-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第32讲 实验6验证机械能守恒定律-（讲义）（学生版）.docx	76042229db680e74	4070515	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第32讲 实验6验证机械能守恒定律-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第32讲 实验6验证机械能守恒定律-（讲义）（教师版）.docx	-	4182560	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第33讲 动量 动量定理-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第33讲 动量 动量定理-（讲义）（学生版）.docx	37b655ca7f948675	1952874	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第33讲 动量 动量定理-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第33讲 动量 动量定理-（讲义）（教师版）.docx	-	2179865	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第34讲 动量守恒定律及其应用-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第34讲 动量守恒定律及其应用-（讲义）（学生版）.docx	843c5f31734a1d0f	3605263	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第34讲 动量守恒定律及其应用-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第34讲 动量守恒定律及其应用-（讲义）（教师版）.docx	-	3865035	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第35讲 碰撞模型及拓展-（练习）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第35讲 碰撞模型及拓展-（练习）（学生版）.docx	-	4857327	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第35讲 碰撞模型及拓展-（练习）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第35讲 碰撞模型及拓展-（练习）（教师版）.docx	-	6072226	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第35讲 碰撞模型及拓展-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第35讲 碰撞模型及拓展-（讲义）（学生版）.docx	399f3aba07b8af36	3627583	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第35讲 碰撞模型及拓展-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第35讲 碰撞模型及拓展-（讲义）（教师版）.docx	-	4259564	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第36讲 子弹打木块模型和“滑块—木板”模型-（练习）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第36讲 子弹打木块模型和“滑块—木板”模型-（练习）（学生版）.docx	-	3588612	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第36讲 子弹打木块模型和“滑块—木板”模型-（练习）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第36讲 子弹打木块模型和“滑块—木板”模型-（练习）（教师版）.docx	-	4693560	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第36讲 子弹打木块模型和“滑块—木板”模型-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第36讲 子弹打木块模型和“滑块—木板”模型-（讲义）（学生版）.docx	bb3f8a718bd31f4e	1626988	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第36讲 子弹打木块模型和“滑块—木板”模型-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第36讲 子弹打木块模型和“滑块—木板”模型-（讲义）（教师版）.docx	-	1887207	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第37讲 实验7验证动量守恒定律-（讲义）（学生版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第37讲 实验7验证动量守恒定律-（讲义）（学生版）.docx	-	3320683	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第37讲 实验7验证动量守恒定律-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第37讲 实验7验证动量守恒定律-（讲义）（教师版）.docx	-	3481382	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第38讲 机械振动-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第38讲 机械振动-（讲义）（学生版）.docx	ecb3acf11478cf1d	5872436	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第38讲 机械振动-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第38讲 机械振动-（讲义）（教师版）.docx	-	6177488	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第39讲 机械波-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第39讲 机械波-（讲义）（学生版）.docx	18679c239b723c72	5259953	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第39讲 机械波-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第39讲 机械波-（讲义）（教师版）.docx	-	5594244	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第3讲 自由落体运动和竖直上抛运动 多过程问题-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第3讲 自由落体运动和竖直上抛运动 多过程问题-（讲义）（学生版）.docx	02d0f0c578e9afb4	5103606	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第3讲 自由落体运动和竖直上抛运动 多过程问题-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第3讲 自由落体运动和竖直上抛运动 多过程问题-（讲义）（教师版）.docx	-	5332994	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第40讲 实验8用单摆测量重力加速度-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第40讲 实验8用单摆测量重力加速度-（讲义）（学生版）.docx	16f37c858d8924be	3539587	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第40讲 实验8用单摆测量重力加速度-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第40讲 实验8用单摆测量重力加速度-（讲义）（教师版）.docx	-	3786826	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第41讲 电场力的性质-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第41讲 电场力的性质-（讲义）（学生版）.docx	dc3c065e072fb6bc	3586039	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第41讲 电场力的性质-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第41讲 电场力的性质-（讲义）（教师版）.docx	-	4895571	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第42讲 电场能的性质-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第42讲 电场能的性质-（讲义）（学生版）.docx	b9a7b661ecd510d9	2936282	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第42讲 电场能的性质-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第42讲 电场能的性质-（讲义）（教师版）.docx	-	3085186	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第43讲 电场中功能关系及图像问题-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第43讲 电场中功能关系及图像问题-（讲义）（学生版）.docx	77126edfc722a3c5	4141287	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第43讲 电场中功能关系及图像问题-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第43讲 电场中功能关系及图像问题-（讲义）（教师版）.docx	-	4569942	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第44讲 电容器 带电粒子在电场中的运动-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第44讲 电容器 带电粒子在电场中的运动-（讲义）（学生版）.docx	bf0b18415d9837d3	2744554	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第44讲 电容器 带电粒子在电场中的运动-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第44讲 电容器 带电粒子在电场中的运动-（讲义）（教师版）.docx	-	3353121	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第45讲 实验9观察电容器的充、放电现象-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第45讲 实验9观察电容器的充、放电现象-（讲义）（学生版）.docx	60b57a27e151d87d	5803124	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第45讲 实验9观察电容器的充、放电现象-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第45讲 实验9观察电容器的充、放电现象-（讲义）（教师版）.docx	-	6078416	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第46讲 电路的基本概念及电路分析-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第46讲 电路的基本概念及电路分析-（讲义）（学生版）.docx	cd26437d1f706877	4111382	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第46讲 电路的基本概念及电路分析-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第46讲 电路的基本概念及电路分析-（讲义）（教师版）.docx	-	4282147	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第47讲 闭合电路的欧姆定律及其应用-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第47讲 闭合电路的欧姆定律及其应用-（讲义）（学生版）.docx	01edd00a3aa28b0b	3509383	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第47讲 闭合电路的欧姆定律及其应用-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第47讲 闭合电路的欧姆定律及其应用-（讲义）（教师版）.docx	-	3903534	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第48讲 电学实验基础-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第48讲 电学实验基础-（讲义）（学生版）.docx	f00fc77b4c8ef794	4213308	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第48讲 电学实验基础-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第48讲 电学实验基础-（讲义）（教师版）.docx	-	4747090	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第49讲 实验10测量金属丝的电阻率-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第49讲 实验10测量金属丝的电阻率-（讲义）（学生版）.docx	14a0f5b34181dd20	5086967	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第49讲 实验10测量金属丝的电阻率-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第49讲 实验10测量金属丝的电阻率-（讲义）（教师版）.docx	-	6478194	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第4讲 运动图像-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第4讲 运动图像-（讲义）（学生版）.docx	3327ae06c2c57da7	2460412	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第4讲 运动图像-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第4讲 运动图像-（讲义）（教师版）.docx	-	2606419	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第50讲 测电阻的其他几种方法-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第50讲 测电阻的其他几种方法-（讲义）（学生版）.docx	c34e1b00df47b9a4	8934446	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第50讲 测电阻的其他几种方法-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第50讲 测电阻的其他几种方法-（讲义）（教师版）.docx	-	11560897	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第51讲 实验11测量电源的电动势和内阻-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第51讲 实验11测量电源的电动势和内阻-（讲义）（学生版）.docx	c1f4874d755ce52a	6122033	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第51讲 实验11测量电源的电动势和内阻-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第51讲 实验11测量电源的电动势和内阻-（讲义）（教师版）.docx	-	6591510	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第52讲 实验12用多用电表测量电学中的物理量-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第52讲 实验12用多用电表测量电学中的物理量-（讲义）（学生版）.docx	49caa34bdf1598a7	6745973	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第52讲 实验12用多用电表测量电学中的物理量-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第52讲 实验12用多用电表测量电学中的物理量-（讲义）（教师版）.docx	-	6861933	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第53讲 磁场及其对电流的作用-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第53讲 磁场及其对电流的作用-（讲义）（学生版）.docx	e060d913d0529a89	3928220	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第53讲 磁场及其对电流的作用-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第53讲 磁场及其对电流的作用-（讲义）（教师版）.docx	-	5065803	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第54讲 磁场对运动电荷（带电体）的作用-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第54讲 磁场对运动电荷（带电体）的作用-（讲义）（学生版）.docx	605d582726fb450d	2982647	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第54讲 磁场对运动电荷（带电体）的作用-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第54讲 磁场对运动电荷（带电体）的作用-（讲义）（教师版）.docx	-	3759594	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第55讲 洛伦兹力与现代科技-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第55讲 洛伦兹力与现代科技-（讲义）（学生版）.docx	dacc94ae4501e1f8	5810450	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第55讲 洛伦兹力与现代科技-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第55讲 洛伦兹力与现代科技-（讲义）（教师版）.docx	-	6801262	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第56讲 带电粒子在复合场中的运动-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第56讲 带电粒子在复合场中的运动-（讲义）（学生版）.docx	145b2b6bbe76a484	4264224	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第56讲 带电粒子在复合场中的运动-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第56讲 带电粒子在复合场中的运动-（讲义）（教师版）.docx	-	6811810	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第57讲 “动态圆”“磁聚焦”和“磁发散”模型-（练习）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第57讲 “动态圆”“磁聚焦”和“磁发散”模型-（练习）（学生版）.docx	-	5773926	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第57讲 “动态圆”“磁聚焦”和“磁发散”模型-（练习）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第57讲 “动态圆”“磁聚焦”和“磁发散”模型-（练习）（教师版）.docx	-	12622992	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第57讲 “动态圆”“磁聚焦”和“磁发散”模型-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第57讲 “动态圆”“磁聚焦”和“磁发散”模型-（讲义）（学生版）.docx	5199a66e4a506d5c	2595851	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第57讲 “动态圆”“磁聚焦”和“磁发散”模型-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第57讲 “动态圆”“磁聚焦”和“磁发散”模型-（讲义）（教师版）.docx	-	3958833	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第58讲 带电粒子在立体空间中的运动-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第58讲 带电粒子在立体空间中的运动-（讲义）（学生版）.docx	1375af22de20b0d0	2550010	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第58讲 带电粒子在立体空间中的运动-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第58讲 带电粒子在立体空间中的运动-（讲义）（教师版）.docx	-	4750550	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第59讲 电磁感应现象 楞次定律-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第59讲 电磁感应现象 楞次定律-（讲义）（学生版）.docx	62ea7d07de9c7284	4853153	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第59讲 电磁感应现象 楞次定律-（讲义）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第59讲 电磁感应现象 楞次定律-（讲义）（教师版）.docx	-	4888815	delete
2026年新高考资料(1)/一轮复习/2026年高考物理一轮复习精讲精练/资料/第5讲 专题强化一 追及和相遇问题-（讲义）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料(1)\一轮复习\2026年高考物理一轮复习精讲精练\资料\第5讲 专题强化一 追及和相遇问题-（讲义）（学生版）.docx	3680b425c9e6d010	1449557	delete
