chunk_id,midx,node_slug,type,title,summary,applicability,content,boundary,note
debd9107b2-004,,化学键与物质的类别,CONCEPT_EXPLANATION,化学键与物质类别的关系,离子化合物与共价化合物的判断及各类物质所含化学键类型,化学键 物质类别判断,①离子化合物由阴、阳离子通过离子键构成，共价化合物由原子通过共价键构成；判断方法是看熔融状态下能否导电：熔融状态能导电的化合物一定是离子化合物，水溶液能导电的化合物不一定是离子化合物（如HCl）。②化学键与物质类别的对应关系：只含极性共价键的物质一般是不同种非金属元素形成的共价化合物，如SiO2、HCl、CH4；只含非极性共价键的物质是同种非金属元素形成的单质，如Cl2、P4、金刚石；既含极性键又含非极性键的共价化合物如H2O2、C2H4；只含离子键的物质如Na2S、CaCl2、NaCl；既含离子键又含极性共价键的如NaOH、K2SO4，既含离子键又含非极性共价键的如Na2O2。,熔融导电是判断离子化合物的可靠依据；Na2O2、NaOH、NH4Cl是常考的“键型混合”例子,一轮 复习讲义 第03讲 分子结构与性质 化学键（教师版）
b32088729d-017,,常见的限制条件总结,METHOD_MODEL,限定条件下同分异构体的限制条件,官能团特征反应、核磁共振氢谱与不饱和度三类限制条件及书写步骤,有机化合物 同分异构体书写,①以官能团特征反应为限制条件：根据题目给出的反应现象或试剂反推官能团种类与个数，如遇FeCl3显色说明含酚羟基、能发生银镜反应说明含醛基。②以核磁共振氢谱为限制条件：确定氢原子的种类与数目，有几组峰就有几种不同化学环境的氢原子，峰面积比可判断不同化学环境氢原子的最简比例；氢原子较多但吸收峰较少时说明分子对称性高或相同基团多。③隐含的限制条件是有机物分子的不饱和度Ω：对CxHyOz可按Ω＝x＋1－y/2计算，分子中卤素原子以及—NO2、—NH2都视为H原子。④书写步骤：先依据限定条件推测“碎片”（原子、基团）结构，再摘除碎片构建碳骨架，最后按有序性组装碎片完成书写。,不饱和度计算时把卤素原子、—NO2、—NH2都当作H原子；先定碎片再搭碳架，避免漏写或重复,一轮 知识清单 专题05 有机合成与推断（教师版）
af4dd3fb51-016,,自然资源的开发利用,CONCEPT_EXPLANATION,金属矿物的开发利用,金属的存在形态、冶炼实质与方法选择及资源合理利用,自然资源 金属冶炼,①金属在自然界中的存在：绝大部分金属以化合态形式存在，金属元素在化合物中均显正价；少部分金属如金、铂以游离态存在。②金属冶炼的实质是把金属从化合态还原为游离态，通式可表示为Mn＋＋ne－===M。③冶炼方法按金属活动性不同分为热分解法、热还原法、电解法等：活泼金属（K、Ca、Na、Mg、Al）用电解法，中等活泼金属用热还原法，不活泼金属用热分解法。④特殊冶炼方法：有些活泼金属也可用还原法，如Na＋KClK↑＋NaCl，利用K沸点低、汽化离开反应体系使平衡正向移动。,冶炼方法由金属活动性决定；AlCl3不能电解、MgO不如MgCl2经济，是两条高频易错点,一轮 复习讲义 第04讲 金属材料及金属矿物的开发利用（四川专用 教师版）
ffadd732ea-013,,有关ksp的易错点,MISCONCEPTION_GUIDE,Ksp相关易错点,升温与Ksp变化、Ksp与溶解度关系、沉淀转化及沉淀完全判断的易错辨析,化学平衡 溶度积易错点,①沉淀溶解平衡一般是吸热的，温度升高平衡右移、Ksp增大，但Ca(OH)2相反。②对沉淀溶解平衡AmBn(s)mAn＋(aq)＋nBm－(aq)，Ksp＝cm(An＋)·cn(Bm－)；对于相同类型的物质，Ksp的大小反映难溶电解质在溶液中溶解能力的大小，也反映其沉淀的难易。③对于化学式中阴、阳离子个数比不同的难溶电解质，Ksp小的溶解度不一定小：如Ksp(AgCl)＞Ksp(Ag2CrO4)，但Ag2CrO4饱和溶液中c(Ag＋)反而更大。④不可能使要除去的离子全部通过沉淀除去，一般认为残留在溶液中的离子浓度小于1.0×10－5 mol·L－1时沉淀已经完全。,不同类型（离子个数比不同）物质的Ksp不能直接比较溶解度；沉淀转化未必“由小到大”才算发生,一轮 知识清单 专题04 沉淀溶解平衡（学生版）
02696f8b9c-008,,盐类水解的三个误区,MISCONCEPTION_GUIDE,盐类水解方程式书写的误区,水解本质与产物、多元弱酸根分步书写、守恒与“水解/电离”混淆,水溶液中的离子平衡 水解书写,①本质与产物误区：水解的本质是弱离子结合水电离产生的H＋或OH－，反应物必须写“H2O”，产物是弱酸或弱碱（弱电解质），不能写成离子或其他物质。②“一步写到底”的误区：多元弱酸根（如CO32－、S2－）水解是分步进行的，以第一步水解为主，书写时只写第一步，第二步程度极弱可忽略；多元弱碱阳离子（如Al3＋、Fe3＋）水解虽分步，但习惯写“一步总式”。③守恒误区：电荷不守恒（方程式两边电荷总数必须相等，注意弱离子与产物的电荷）与原子不守恒（重点检查H、O原子数，避免漏写系数导致原子失衡）。,多元弱酸根只写第一步水解；弱碱阳离子水解产物写弱碱不写氧化物，这是最典型的两个失分点,一轮 复习讲义 第03讲 盐类的水解（福建专用 学生版）
4fdc080203-012,,苯及其同系物的性质,CONCEPT_EXPLANATION,苯的同系物的化学性质,烷基与苯环相互影响下的氧化、取代与加成反应规律,芳香烃 苯的同系物,①苯的同系物与苯的性质有相同点也有不同点：烷基对苯环有影响，所以苯的同系物比苯更易发生取代反应；苯环对烷基也有影响，所以苯环上的甲基能被酸性KMnO4溶液氧化。②氧化反应：苯的同系物燃烧通式为CnH2n－6＋O2nCO2＋(n－3)H2O，如C7H8＋9O27CO2＋4H2O；苯的同系物大多数能被酸性KMnO4溶液氧化而使其褪色，这是苯环对侧链影响的结果。③取代反应：甲苯与浓硝酸和浓硫酸的混合物加热可发生硝化反应，生成一硝基、二硝基甚至三硝基取代物，硝基取代位置以甲基的邻、对位为主，说明甲基活化了苯环的邻、对位；甲苯与Cl2在光照条件下发生在侧链上取代，在铁粉催化下发生在苯环上取代。,甲苯取代条件决定取代位置（光照取代侧链、催化剂取代苯环）；只有与苯环相连的碳上有氢的侧链才能被酸性KMnO4氧化,一轮 复习讲义 第02讲 烃（安徽专用 教师版）
46e6110aa6-001,,卤代烃的性质及应用,CONCEPT_EXPLANATION,卤代烃的水解与消去反应,取代（水解）与消去反应条件、结构要求、产物种类及卤素检验,卤代烃 化学性质,①水解反应（取代反应）：卤代烃在NaOH的水溶液中一般能发生水解，条件是强碱的水溶液并加热，反应为R—X＋NaOHR—OH＋NaX，可用于制备醇。②消去反应：有机化合物在一定条件下从一个分子中脱去一个或几个小分子（如H2O、HX等）而生成含不饱和键化合物的反应，条件是强碱的醇溶液并加热，机理是相邻两个碳原子间脱去小分子HX。③发生消去反应的结构要求：分子中碳原子数≥2，且与—X相连碳原子的邻位碳上必须有氢原子，故CH3Cl、C(CH3)3—CH2Br等不能发生消去反应。,水解用NaOH水溶液、消去用NaOH醇溶液，条件写错则反应类型判断错误；邻位无氢或苯环上的卤素不能消去,一轮 复习讲义 第九章 第3讲 卤代烃 醇和酚（教师版）
ac039fce3c-001,,基本概念,CONCEPT_EXPLANATION,单体、链节与聚合度,高分子结构三个基本概念的含义及由高聚物推断单体的方法,合成高分子 基本概念,①单体是能发生聚合反应生成高分子的小分子化合物；链节是高分子中化学组成和结构均可以重复的最小单位；聚合度指在一个高分子化合物中结构单元的总数，也表示形成该高分子化合物时反应掉的单体数。②链节与单体的关系是判断聚合类型的依据：加聚产物链节与单体组成完全相同；缩聚产物链节组成比单体少若干小分子（如水），可由链节补回脱去的小分子得到单体。③合成高分子的两个基本反应是加聚反应与缩聚反应，加聚反应一般由含双键的烯类单体发生，缩聚反应一般由含两个或两个以上官能团的单体发生并同时生成小分子。④常见三大合成材料是塑料、合成纤维与合成橡胶。⑤高聚物并不都是纯净物，因聚合度n值不同，同一种高聚物各分子间n不同。,链节≠单体，缩聚产物的链节组成比单体少小分子；聚合度n不同使高聚物成为混合物而非纯净物,一轮 卓越讲义重难点 第60讲 合成高分子 有机合成路线设计（学生版）
6711cf9801-001,,脂肪烃的结构和性质,CONCEPT_EXPLANATION,脂肪烃的结构与性质,烷烃、烯烃、炔烃的组成结构特点与取代、加成、氧化、加聚反应,脂肪烃 结构与性质,①脂肪烃按碳原子的成键方式分为烷烃、烯烃、炔烃：烷烃碳原子间全部以单键结合、属于饱和链烃，通式CnH2n＋2；烯烃含碳碳双键、单烯烃通式CnH2n；炔烃含碳碳三键、单炔烃通式CnH2n－2。②烷烃的化学性质可概括为易取代、能氧化、可裂解：与卤素气态单质在光照条件下发生连锁取代，如CH4＋Cl2CH3Cl＋HCl，产物是多种卤代烃的混合物，取代1 mol氢原子消耗1 mol卤素单质并生成1 mol HCl；燃烧通式为CnH2n＋2＋O2nCO2＋(n＋1)H2O；高温下可裂化或裂解生成含碳较少的烷烃和烯烃。,烷烃只能取代不能加成，烯烃、炔烃能加成也能加聚；加成时不对称试剂遵循“氢加到含氢多的不饱和碳上”,一轮 复习讲义 第九章 第2讲 烃（教师版）
46e6110aa6-008,,酚的概念和物理性质,CONCEPT_EXPLANATION,酚的概念与苯酚的物理性质,酚与芳香醇的区别、苯酚的分子结构、物理性质与弱酸性,酚 概念与物理性质,①酚是羟基与苯环直接相连而形成的化合物，羟基与芳香烃侧链相连的属于芳香醇，二者官能团相同但类别不同、不互为同系物。②苯酚的分子组成与结构以苯环上直接连有羟基为特征，羟基与苯环相互影响使苯酚表现出特有的化学性质。③物理性质方面注意苯酚的色、态、气味、溶解性与毒性等，并注意苯酚的浑浊液与碱、CO2反应时的现象：加碱变澄清、再通CO2又变浑浊。,酚与芳香醇不是同类物质也不互为同系物；苯酚酸性介于碳酸与碳酸氢根之间，只能生成NaHCO3,一轮 复习讲义 第九章 第3讲 卤代烃 醇和酚（教师版）
138d8deb9f-001,,醛和酮的结构和性质,CONCEPT_EXPLANATION,醛和酮的结构与性质概述,醛、酮的官能团、饱和一元通式、溶解性与醛类的加成氧化反应,醛和酮 结构与性质,①醛、酮的概述：醛是醛基与烃基或氢原子相连的化合物，酮是羰基碳两端都连烃基的化合物，二者都含碳氧双键，官能团分别为醛基和酮羰基。②饱和一元醛的通式为CnH2nO(n≥1)，饱和一元酮的通式为CnH2nO(n≥3)，通式相同故碳数相同时互为同分异构体。③小分子的醛、酮均易溶于水，原因是碳链短、羰基氧能与水分子形成氢键；随碳链增长溶解性下降。④醛类的化学性质以羰基的加成为基础：能与H2催化加成（还原为醇）、与HCN等加成；醛基易被氧化，能发生银镜反应、与新制Cu(OH)2反应，也能被O2催化氧化为羧酸。⑤酮的羰基不与银氨溶液、新制Cu(OH)2反应，这是区分醛与酮的常用方法。,酮不能被银氨溶液或新制Cu(OH)2氧化，故这两种试剂可用于鉴别醛和酮，但不能用于鉴别酮与醇,一轮 卓越讲义重难点 第58讲 醛 酮 羧酸 酯 酰胺（教师版）
138d8deb9f-007,,胺-酰的结构和性质,CONCEPT_EXPLANATION,胺与酰胺的结构和性质,胺的碱性成因、与酸成盐反应及酰胺的水解反应,胺 酰胺 结构与性质,①胺类化合物与NH3结构相似，氮原子上有孤电子对，因而具有碱性，能与盐酸、醋酸等酸反应生成盐：RNH2＋HCl―→RNH3Cl；其碱性的原因是RNH2＋H2ORNH3＋＋OH－，即胺与水反应生成铵离子与氢氧根。②酰胺可以看作羧酸分子中羟基被氨基（或取代氨基）取代的产物，含有酰胺键（—CONH—），是蛋白质中肽键的组成单元。③酰胺的重要性质是水解反应：在酸性或碱性条件下均能水解，酸性水解生成羧酸和铵盐（或胺），碱性水解生成羧酸盐并放出氨（或胺）。④氨基与羧基共存时表现两性，既可与酸反应又可与碱反应，这是氨基酸性质的基础。,胺的碱性来源于氮上孤电子对，不是电离出OH－；酰胺水解在酸、碱性条件下产物不同，注意介质影响,一轮 卓越讲义重难点 第58讲 醛 酮 羧酸 酯 酰胺（教师版）
12d2586885-025,,离子方程式题设错方式,MISCONCEPTION_GUIDE,离子方程式正误判断的易错点,忽视反应事实、拆分规则、守恒关系等常见设错方式,离子反应 离子方程式判断,①忽视反应事实：如写成2Fe3＋＋3S2－===Fe2S3，实际上Fe3＋有氧化性、S2－有还原性，二者发生氧化还原反应生成Fe2＋和S：2Fe3＋＋S2－===2Fe2＋＋S↓。②忽视拆分规则：强酸、强碱、可溶性盐拆成离子，弱酸、弱碱、难溶物、氧化物、气体及水等不能拆，浓硫酸、微溶物是否拆分要依题意判断。③忽视守恒关系：电荷不守恒、原子不守恒、电子不守恒是常见错误，如氧化还原型离子方程式必须同时满足电荷守恒与电子守恒。④忽视反应环境与量的问题：溶液酸碱性、物质过量或不足会导致产物不同，如少量与过量CO2通入溶液、NaHCO3与澄清石灰水的用量关系都会改变方程式形式。,判断顺序应为“反应事实→拆分规则→守恒关系→用量与介质”，先看拆分的习惯容易漏掉反应事实错误,一轮 知识清单 专题02 离子反应（学生版）
2e94dddfed-004,,离子共存问题解题要点,METHOD_MODEL,离子共存问题的四个要点,一色、二性、三特殊、四反应的判断思路与常见不能共存情形,离子反应 离子共存,①判断多种离子能否大量共存可归纳为：一色、二性、三特殊、四反应。②一色指溶液颜色：由常见离子的颜色可先排除不符合题意的离子，如含Fe3＋的溶液呈棕黄色、含Fe2＋的溶液呈浅绿色、含Cu2＋的溶液呈蓝色、含MnO4－的溶液呈紫红色。③二性指溶液的酸碱性：在强酸性溶液中OH－及弱酸根阴离子（如CO32－、S2－、CH3COO－等）不能大量存在；在强碱性溶液中H＋及弱碱阳离子（如NH4＋、Al3＋、Fe3＋等）不能大量存在。,“NO3－＋H＋”组合才有强氧化性；水解相互促进但程度小（如NH4＋与CH3COO－）的离子组仍能大量共存,一轮 复习讲义 第2讲 离子反应 离子方程式（学生版）
e2fc9d535c-015,,金属及其化合物的制备,CONCEPT_EXPLANATION,金属冶炼的实质与方法,金属冶炼的实质、一般步骤及按活动性选择冶炼方法,金属材料 金属制备,①金属矿物的开发利用中金属的冶炼是核心：冶炼的实质是把金属从化合态还原为游离态，即Mn＋＋ne－===M。②一般步骤是先把矿石富集、除杂得到较纯的原料，再用合适的还原剂或电解方法把金属还原出来，最后进行精炼。③方法选择取决于金属的活动性：活泼金属（如K、Ca、Na、Mg、Al）用电解法冶炼；中等活泼金属（如Zn、Fe、Cu等）用热还原法冶炼；不活泼金属（如Hg、Ag等）用热分解法冶炼。④特殊方法：Na＋KClK↑＋NaCl，利用化学平衡移动原理，因K沸点低、汽化离开反应体系而促使反应正向进行。⑤冶炼金属时要注意成本与环境污染，金属矿物资源有限且不可再生，应合理开发利用。,冶炼方法由金属活动性决定：活泼金属电解、中等活泼金属热还原、不活泼金属热分解,一轮 复习讲义 第04讲 金属材料及金属矿物的开发利用（福建专用 教师版）
1880b6dbb6-141,,多重平衡体系解题技巧,METHOD_MODEL,多重平衡的思维建模,连续反应与竞争反应两类模型及中间产物含量变化规律,化学反应速率与平衡 多重平衡解题,①多重平衡体系指一个化学反应体系中往往同时存在多个可逆反应，同一种物质既可能是某个反应的反应物，也可能是另一个反应的生成物，在一定条件下这些反应都达到平衡。②连续反应思维模型A→B→C：若v1≫v2，则中间产物B的含量会先快速上升、后缓慢下降；若v1≪v2，则中间产物B的含量始终维持在较低水平；某时刻中间产物B的浓度等于第一步反应生成的B浓度减去第二步反应消耗的B浓度。③竞争反应思维模型：反应物同时平行进行两个或两个以上反应时，主要产物取决于各竞争反应的活化能大小与速率常数，未达平衡时活化能较小（速率较快）的路径产物为主。,连续反应中中间产物的浓度由“生成减消耗”共同决定，不能只看一步反应的速度,27版五三B版 随堂讲解PPT 第九章 化学反应速率与化学平衡（学生用书）
be450e5021-001,,化学反应速率及其计算,CONCEPT_EXPLANATION,化学反应速率及其表示方法,速率的含义、数学表达式、单位与同一反应中不同物质速率的关系,化学反应的速率与限度 速率计算,①含义：化学反应速率是衡量化学反应快慢的物理量。②表示方法：可以用单位时间内反应物浓度的减少或生成物浓度的增加来表示，数学表达式为v＝Δc/Δt（即v＝Δn/(V·Δt)）。③常用单位为mol·L－1·min－1或mol·L－1·s－1。④对速率的理解：化学反应速率一般指某段时间内的平均速率而不是瞬时速率，且无论用反应物还是用生成物表示均取正值。⑤同一化学反应在相同条件下用不同物质表示的速率之比等于化学方程式中相应物质的化学计量数之比，如对N2＋3H22NH3，v(N2)∶v(H2)∶v(NH3)＝1∶3∶2，故比较速率大小时必须先换算成同一物质再比较。,速率一律取正值；比较不同物质表示的速率快慢时必须先按化学计量数换算成同一种物质,一轮 知识清单 专题01 化学反应速率及其影响因素（教师版）
d361f74c03-004,,有机物分类易混易错点,MISCONCEPTION_GUIDE,有机化合物分类的易混点,按元素组成、碳骨架、官能团分类及官能团书写常见错误,有机化合物 分类易错,①按碳骨架分类：有机化合物分为链状化合物与环状化合物，环状化合物又分脂环化合物与芳香族化合物，其中苯环不属于官能团，但芳香化合物与链状、脂环化合物在性质与结构上有明显区别。②按官能团分类：官能团是决定化合物特殊性质的原子或原子团，官能团相同的一类物质具有相似化学性质，需要注意醇和酚的官能团都是羟基但属于不同类物质。③含醛基的有机物不一定属于醛类，如甲酸、甲酸盐、甲酸某酯虽含醛基却分别属于酸、盐和酯。,苯环不是官能团；含醛基的物质不一定是醛类，官能团书写（—CHO、碳碳双键）必须规范,一轮 复习讲义 第01讲 有机化合物的结构特点与研究方法（教师版）
79644b1cee-001,,溶度积和离子积的关系,CONCEPT_EXPLANATION,溶度积与离子积的关系,Ksp与浓度商Q的比较及其在判断沉淀生成与溶解中的应用,化学平衡 溶度积与离子积,①溶度积Ksp：在一定温度下，难溶电解质达到沉淀溶解平衡后的溶液为饱和溶液，其离子浓度不再变化，溶液中各离子浓度幂之积为常数。以MmAn(s)mMn＋(aq)＋nAm－(aq)为例，Ksp＝cm(Mn＋)·cn(Am－)。②离子积（浓度商）Q：任意时刻溶液中有关离子浓度幂之积，表达式与Ksp相同，但浓度不一定是平衡浓度。③二者关系用于判断沉淀的生成与溶解：Q＞Ksp时溶液过饱和、有沉淀析出；Q＝Ksp时处于沉淀溶解平衡；Q＜Ksp时不饱和、沉淀会溶解。,Q与Ksp形式相同但含义不同，Q用任意时刻浓度；离子个数比不同的物质不能用Ksp直接比较溶解度,一轮 知识清单 专题04 沉淀溶解平衡（教师版）
79644b1cee-021,,沉淀溶解平衡易错六点,MISCONCEPTION_GUIDE,沉淀溶解平衡易错六点,吸热与Ksp变化、Ksp与溶解度关系、沉淀完全判断与沉淀转化条件,沉淀溶解平衡 易错辨析,①沉淀溶解平衡一般是吸热的，温度升高平衡右移、Ksp增大，但Ca(OH)2相反。②对AmBn(s)mAn＋(aq)＋nBm－(aq)，Ksp＝cm(An＋)·cn(Bm－)；对于相同类型的物质，Ksp的大小反映了难溶电解质在溶液中溶解能力的大小，也反映该物质在溶液中沉淀的难易。③对于化学式中阴、阳离子个数比不同的难溶电解质，Ksp小的溶解度不一定小：如Ksp(AgCl)＞Ksp(Ag2CrO4)，但c(Ag＋)是Ag2CrO4＞AgCl。④不可能使要除去的离子全部通过沉淀除去，一般认为残留在溶液中的离子浓度小于1.0×10－5 mol·L－1时沉淀已经完全。,沉淀完全指残留离子浓度小于1.0×10－5 mol·L－1而不是“离子浓度为零”；沉淀转化看Qc与Ksp而非只看溶解度,一轮 知识清单 专题04 沉淀溶解平衡（教师版）
6c2b1eeb5f-024,,水的电离易错-七-点,MISCONCEPTION_GUIDE,水的电离易错七点,Kw的适用范围、温度影响、酸碱抑制与水电离出的H＋浓度判断,水的电离和溶液的pH 易错辨析,①水的离子积常数KW＝c(H＋)·c(OH－)不仅适用于纯水，也适用于一切酸、碱、盐的稀溶液。②水的离子积常数说明在任何水溶液中均存在水的电离平衡，都有H＋和OH－存在，只是相对含量不同。③在不同溶液中c(H＋)、c(OH－)可能不同，但任何溶液中由水电离产生的c(H＋)与c(OH－)总是相等的；KW表达式中c(H＋)、c(OH－)指整个溶液中H＋、OH－的总浓度，而不是单指由水电离出的那部分。④水的电离是吸热过程，升高温度电离平衡正向移动，c(H＋)与c(OH－)都增大、KW增大，但溶液仍呈中性；未注明温度时一般按25 ℃处理。,水电离出的c(H＋)＜1×10－7 mol·L－1时溶液可能酸性也可能碱性；Kw中浓度是总浓度而非水电离部分,一轮 知识清单 专题02 水的电离和溶液的酸碱性（教师版）
