chunk_id,midx,node_slug,type,title,summary,applicability,content,boundary,note
84c9f9347b-011,,绿色化学,CONCEPT_EXPLANATION,绿色化学与原子经济性,绿色化学的核心与特征、原子经济性的含义及原子利用率的表示。,绿色化学理念判断与原子利用率计算,①核心：从源头上减少或消除工业生产对环境造成的污染，又称环境无害化学、环境友好化学、清洁化学；②理念在于不再使用有毒有害的物质、不再产生废物、不再处理废物；③绿色化学的研究围绕化学反应、原料、催化剂、溶剂和产品的绿色化开展，其特征为：采用无毒无害的原料，在无毒无害的条件下进行，产品是环境友好的，并具有原子经济性；④原子经济性要求反应具有高选择性、极少副产物甚至实现零排放；⑤原子经济性可用原子利用率来衡量，原子利用率等于目标产物的相对分子质量除以反应物总相对分子质量再乘以100%，其优点是最大限度利用原料并减少废物排放。,易错：原子经济性看目标产物占反应物的比例，与产率概念不同。,一轮 知识清单 专题03 氮及其化合物（全国通用 学生版）
41f429e060-002,,配平步骤,METHOD_MODEL,氧化还原方程式的配平步骤,配平的基本原则、“五步骤”流程及正向配平法与逆向配平法的适用范围。,氧化还原方程式配平与守恒检验,①配平基本原则：反应前后原子守恒、电子守恒、电荷守恒；②五步骤：标变价——标出变化元素的化合价；列变化——列出一分子氧化剂和还原剂化合价的升降数值；求总数——用最小公倍数法求出化合价升降总数相等；配系数——先配平变价元素的系数，再用观察法配平其他物质的系数；写完整——检查反应前后原子是否守恒、电子是否守恒、电荷是否守恒；③正向配平法适用于完全氧化还原反应或归中反应，选择氧化剂、还原剂作为基准物质从反应物着手配平；④逆向配平法适用于部分氧化还原反应、分解反应和歧化反应，选择氧化产物、还原产物作为基准物质从生成物着手配平。,易错：必须先标变价再列变化；歧化反应宜从生成物着手逆向配平。,一轮 复习讲义 第05讲 氧化还原反应方程式的配平与计算（安徽专用 教师版）
87fdb465a4-013,,电离常数,CONCEPT_EXPLANATION,电离平衡常数的概念与应用,电离常数的定义、一元与多元弱电解质的表达式及分步电离的规律。,电离常数表达式书写与酸性强弱比较,①概念：在一定条件下，当弱电解质的电离达到平衡时，溶液中弱电解质电离所生成的各种离子浓度的乘积与溶液中未电离分子的浓度之比是一个常数，这个常数叫做电离平衡常数，简称电离常数，用K表示（弱酸用Ka、弱碱用Kb）；②表达式：一元弱酸HA的电离常数Ka＝c(H＋)·c(A－)/c(HA)，一元弱碱BOH的Kb＝c(B＋)·c(OH－)/c(BOH)；③多元弱酸或多元弱碱每一步电离都有电离常数，分别用Ka1、Ka2或Kb1、Kb2表示；④一般多元弱酸各步电离常数的大小为Ka1远大于Ka2，因此多元弱酸的酸性主要由第一步电离决定；⑤K值越大表示该弱电解质越易电离，对应酸或碱的酸性或碱性越强。,易错：电离常数只与温度有关，与浓度无关；多元弱酸酸性看Ka1。,一轮 复习讲义 第01讲 电离平衡（全国通用）
ca2b62f148-004,,盐类水解,CONCEPT_EXPLANATION,盐类水解的相关概念,盐类水解的原理、实质、水解规律与水解反应的特点。,水解程度判断与离子方程式书写,①原理：在水溶液中，盐电离出来的离子与水电离出的H＋或OH－结合生成弱电解质的反应叫做盐类的水解；②实质：盐电离出的弱离子破坏了水的电离平衡，使水的电离程度增大，导致c(H＋)≠c(OH－)，溶液呈碱性或酸性；③常见弱离子：弱碱阳离子有NH4＋、Al3＋、Fe3＋、Cu2＋等，弱酸根离子有CO3²⁻、HCO3⁻、AlO2⁻、SO3²⁻、S2－、ClO－、CH3COO－、F－等；④特点：水解反应是可逆反应，是酸碱中和反应的逆反应，程度很微弱；⑤一般盐类水解程度很小，水解产物很少，通常不生成沉淀和气体，离子方程式中不标沉淀或气体符号，生成物不写成其分解产物的形式。,易错：水解程度微弱，书写离子方程式用可逆号且不标↓、↑。,一轮 复习讲义 第03讲 盐类的水解（福建专用 教师版）
6c2b1eeb5f-009,,实验原理,CONCEPT_EXPLANATION,酸碱中和滴定的原理,中和滴定的实验原理、定量关系式、关键操作及指示剂的选择。,中和滴定原理应用与指示剂选择,①实验原理：利用酸碱中和反应，用已知物质的量浓度的酸（或碱）来测定未知物质的量浓度的碱（或酸），这种实验方法叫酸碱中和滴定；②一元酸与一元碱滴定时c待＝c标V标/V待，据此由标准液的浓度和消耗体积计算待测液的浓度；③中和滴定的关键：准确测定参加反应的酸、碱溶液的体积，选取适当指示剂并准确判断滴定终点；④指示剂的选择：变色要灵敏、变色范围要小，且变色范围尽量与滴定终点溶液的酸碱性一致；⑤强酸强碱相互滴定可选用酚酞或甲基橙作指示剂；生成强酸弱碱盐溶液一般选甲基橙，生成强碱弱酸盐溶液一般选酚酞；⑥石蕊颜色变化不明显且变色范围过宽，一般不用作滴定指示剂。,易错：恰好中和不等于滴定终点也不等于溶液呈中性；指示剂选择看终点酸碱性。,一轮 知识清单 专题02 水的电离和溶液的酸碱性（全国通用 教师版）
0bc465bc23-026,,实验用品,CONCEPT_EXPLANATION,中和滴定的仪器与指示剂,中和滴定的仪器选择、试剂组成、滴定管的选用依据与精确度。,滴定管选择与实验用品判断,①仪器：酸式滴定管、碱式滴定管、滴定管夹、铁架台、烧杯、锥形瓶；②滴定管的精确度为0.01 mL；③滴定管的选择：酸性和氧化性试剂一般用酸式滴定管，因为酸性和氧化性物质易腐蚀橡胶管；碱性试剂一般用碱式滴定管，因为碱性物质易与玻璃反应生成具有黏性的物质致使活塞无法打开；④试剂：标准液、待测液、指示剂、蒸馏水；⑤关键操作：准确测定标准液的体积，选取适当指示剂，准确判断滴定终点；⑥注意恰好中和等于酸碱恰好完全反应，但不等于滴定终点，也不等于溶液呈中性，滴定终点与恰好中和越吻合测定误差越小。,易错：酸性、氧化性试剂用酸式滴定管，碱性试剂用碱式滴定管。,一轮 复习讲义 第02讲 水的电离和溶液的酸碱性（安徽专用 教师版）
6c2b1eeb5f-010,,滴定曲线,REPRESENTATION_GUIDE,滴定曲线的pH突变,中和滴定过程中溶液pH的变化特点、滴定曲线上的突变与终点酸碱性判断。,滴定曲线图像分析与终点判断,①在酸碱中和滴定过程中，开始时由于被滴定的酸（或碱）浓度较大，滴入少量的碱（或酸）对其pH的影响不大；②当滴定接近终点（pH＝7）时，滴入很少量（一滴，约0.04 mL）的碱（或酸）溶液就会引起pH的突变，曲线上表现为一段近乎垂直的线段；③酸碱恰好反应时溶液不一定呈中性，溶液的酸碱性取决于生成盐的性质，如强酸滴定弱碱时终点溶液呈酸性；④因此选择指示剂时其变色范围应尽量与滴定终点溶液的酸碱性一致；⑤为减小误差，滴定时要求重复实验2～3次，求出所用标准溶液体积的平均值，再计算待测液的物质的量浓度。,易错：滴定终点≠恰好中和≠中性；突变范围决定指示剂的选择。,一轮 知识清单 专题02 水的电离和溶液的酸碱性（全国通用 教师版）
6c2b1eeb5f-011,,误差分析,MISCONCEPTION_GUIDE,中和滴定的误差与操作辨析,滴定操作中的常见错误判断：润洗、读数、指示剂选择与误差方向的判断。,滴定操作正误辨析与误差方向判断,①滴定管在加入反应液之前一定要用所要盛装的反应液润洗2～3遍，而锥形瓶只用蒸馏水洗、不能用待装溶液润洗；②滴定管盛标准液时，液面不一定要调在0刻度，只要在0刻度或0刻度以下并准确读数即可；③读数应读到小数点后两位，如24.60 mL，不能记作24.6 mL；④若用标准盐酸滴定待测NaOH溶液，滴定前仰视、滴定后俯视，会使测定值偏大；⑤滴定达终点时若滴定管尖嘴部分有悬滴，会使测定结果偏大而非偏小；⑥用已知浓度的盐酸滴定未知浓度的氨水时应选择甲基橙作指示剂，而不是酚酞；⑦pH计可用于酸碱中和滴定终点的判断。,易错：仰视俯视引起的误差方向易判断反；锥形瓶不能润洗。,一轮 知识清单 专题02 水的电离和溶液的酸碱性（全国通用 教师版）
4fdf31e94f-004,,电离平衡,CONCEPT_EXPLANATION,电离平衡的影响因素,内因决定电离程度，温度、浓度、同离子效应与化学反应对电离平衡的影响。,外界条件对电离平衡与电离程度的影响,①内因：电解质本身的性质决定了弱电解质在水中达到电离平衡时电离程度的大小；②温度：弱电解质的电离过程吸热，升高温度电离平衡向电离方向移动，电离程度增大；③浓度：同一弱电解质，增大溶液浓度时电离平衡向电离方向移动，但电离程度减小；稀释溶液时电离平衡向电离方向移动，电离程度增大，但往往使溶液中离子的浓度减小；④同离子效应：加入与弱电解质电离产生相同离子的强电解质，电离平衡向逆方向移动，抑制电离；⑤化学反应：加入能与弱电解质电离产生的某种离子反应的物质，电离平衡向电离方向移动，促进电离；⑥注意弱酸或弱碱的电离平衡向右移动，其电离程度不一定增大。,易错：稀释促进电离但离子浓度可能减小；平衡右移不等于电离程度增大。,一轮 复习讲义 第01讲 电离平衡（安徽专用 学生版）
e2850176cd-001,,电解原理,CONCEPT_EXPLANATION,电解原理及规律,电解与电解池的定义、工作原理（以电解CuCl2溶液为例）与两极粒子的放电顺序。,电解池电极判断与放电顺序应用,①电解：让直流电通过电解质溶液（或熔融的电解质），在两个电极上分别发生氧化反应和还原反应的过程；②电解池：使电能转化为化学能的装置；③工作原理（以电解CuCl2溶液为例）：阳极（接电源正极）Cl－失电子生成Cl2，阴极（接电源负极）Cu2＋得电子生成Cu，总反应为CuCl2电解生成Cu＋Cl2↑；④电解时两极粒子的放电顺序：阳极按失电子能力由强到弱放电，阴极按氧化性由强到弱得电子；⑤电解质溶液的导电过程一定发生了化学变化；电子从电源负极流出流入阴极、从阳极流回电源正极，电子不通过溶液。,易错：电子不经过溶液；阳离子在阴极放电、阴离子在阳极放电。,一轮 知识清单 专题03 电解池、金属的腐蚀与防护（全国通用 学生版）
5feafff863-003,,杂化轨道,CONCEPT_EXPLANATION,杂化轨道理论及类型判断,杂化轨道理论的要点、常见杂化类型与杂化轨道数目及类型的判断方法。,杂化类型判断与空间结构分析,①理论概述：中心原子上若干不同类型（主要是s、p轨道）、能量相近的原子轨道混合起来，重新组合成同等数目、能量完全相同的新轨道；杂化轨道数不同，轨道间的夹角就不同，形成分子的空间结构就不同；②常考的三种杂化轨道类型为sp、sp2、sp3；③杂化轨道数目计算：杂化轨道总数等于σ键数加孤电子对数，也等于中心原子的价层电子对数；④依据中心原子成键形式判断：第ⅡA族Be形成2个共价键采取sp杂化，第ⅢA族B、Al等形成3个共价键采取sp2杂化、形成4个共价键采取sp3杂化；第ⅣA至ⅦA族元素只形成单键时采取sp3杂化，形成1个双键时采取sp2杂化，形成1个三键时采取sp杂化。,易错：杂化轨道数等于价层电子对数，不能只看σ键数或孤对电子数。,一轮 复习讲义 第32讲 价层电子对互斥模型 杂化轨道理论（教师版）
6aa46b5568-016,,有机合成,METHOD_MODEL,有机合成的原则与分析方法,有机合成的三条原则、正合成、逆合成与类比合成分析法及解题方法。,有机合成路线设计与分析,①有机合成原则：合成线路简捷，步骤少、操作简单、安全可靠、能耗低、易于实现、产品易于分离且产率较高；基础原料要价廉、易得、低毒性、低污染；符合绿色化学思想，即原子的经济性、原料的绿色化、试剂与催化剂的无公害性；②正合成分析法：从基础原料入手，找出合成所需的直接或间接的中间体，逐步推向合成的目标有机物；③逆合成分析法：由目标有机物倒推寻找上一步反应的中间体，依次倒推，最后确定最适宜的基础原料和最终的合成路线，是设计复杂有机物合成路线的常用方法；④类比合成分析法：比较题目所给知识，找出原料与合成物质的内在联系，确定中间产物，最后得到目标产物。,易错：复杂有机物合成路线通常优先用逆合成分析法，再正向书写。,一轮 复习讲义 第05讲 有机合成与推断（安徽专用 学生版）
debd9107b2-036,,范德华力,CONCEPT_EXPLANATION,范德华力及其对性质的影响,分子间作用力的分类与强弱，范德华力的性质、影响因素及与化学键的比较。,分子间作用力判断与熔沸点比较,①分子间作用力：物质分子之间普遍存在的相互作用力，最常见的是范德华力和氢键；②强弱关系：范德华力＜氢键＜化学键；③范德华力约比化学键的键能小1～2个数量级；④范德华力主要影响物质的熔点、沸点、硬度等物理性质，范德华力越强，物质的熔点、沸点越高、硬度越大；⑤组成和结构相似的物质，随着相对分子质量的增加，范德华力逐渐增大，故熔沸点逐渐升高；⑥范德华力不属于化学键，不影响物质的化学性质。,易错：范德华力只影响物理性质；相对分子质量越大范德华力越强。,一轮 复习讲义 第03讲 分子结构与性质 化学键（全国通用 教师版）
254546a036-008,,中和滴定,METHOD_MODEL,中和滴定的操作流程,滴定管与锥形瓶的洗涤、装液调液面、读数与数据处理的操作规范。,滴定操作步骤与数据处理分析,①洗涤：滴定管（或移液管）用自来水洗后依次用蒸馏水、所装溶液润洗；锥形瓶用自来水、蒸馏水洗净，不用所装溶液润洗；②装液调整液面：装液后使液面一般高于0刻度，驱除滴定管尖嘴处的气泡；③读数：调整液面在0刻度或0刻度以下，读出初读数；滴定至终点后读出末读数，实际消耗标准液的体积为末读数减初读数；④操作顺序可归纳为查漏、洗涤、润洗、注液、调液、滴定；⑤数据处理：为减少实验误差，要求重复实验2～3次，求出所用标准溶液体积的平均值，再计算待测液的物质的量浓度；⑥滴定接近终点时滴定管的尖嘴可以接触锥形瓶内壁。,易错：滴定管必须润洗而锥形瓶不能；消耗体积为末读数减初读数。,一轮 知识清单 专题02 水的电离和溶液的酸碱性（全国通用 学生版）
97a64ae5f0-026,,海水提取镁,METHOD_MODEL,海水提镁的流程与反应,从海水中提取镁的六个基本步骤与主要反应，以及脱水和冷却的注意点。,海水提镁流程分析与方程式书写,①制石灰乳：CaCO3高温分解生成CaO和CO2↑，CaO＋H2O=Ca(OH)2；②沉淀Mg2＋：MgCl2＋Ca(OH)2=Mg(OH)2↓＋CaCl2；③酸化制备MgCl2：Mg(OH)2＋2HCl=MgCl2＋2H2O；④蒸发结晶析出MgCl2·6H2O；⑤脱水：在氯化氢气流中使MgCl2·6H2O脱水制得无水氯化镁，氯化氢的作用是抑制Mg2＋的水解；⑥电解熔融氯化镁制得金属镁：MgCl2(熔融)电解生成Mg＋Cl2↑；⑦因镁在高温下能与O2、N2、CO2等反应，电解得到的镁应在H2氛围中冷却；由于氧化镁熔点很高，工业上不用电解熔融氧化镁的方法制取镁。,易错：由MgCl2·6H2O制无水MgCl2必须在HCl气流中加热以防MgCl2水解。,一轮 复习讲义 第03讲 铝及其重要化合物（四川专用 教师版）
269458a117-022,,元素周期律,MISCONCEPTION_GUIDE,元素周期律的易混易错点,金属性与金属活动性、氢化物稳定性、半径比较、电离能反常等易错辨析。,元素周期律易错辨析与性质比较,①金属性指金属气态原子失电子能力的性质，金属活动性指金属单质在水溶液中失去电子能力的性质，两者顺序基本一致但仅极少数例外，如金属性Pb＞Sn，而金属活动性Sn＞Pb；②元素的气态氢化物越稳定非金属性越强，但其水溶液的酸性与元素非金属性没有必然联系；③同周期元素从左到右原子半径逐渐减小，金属阳离子半径小于同周期非金属元素的阴离子半径；④金属活动性顺序与元素相应的电离能大小顺序不完全一致，不能据金属活动性顺序表判断电离能大小；⑤同一周期中第ⅡA、ⅤA族元素价电子排布处于全空或半满状态，第一电离能比同周期相邻元素大，如I(N)＞I(O)；⑥每一周期第一电离能最大的为稀有气体元素。,易错：金属性与金属活动性不同；ⅡA、ⅤA族第一电离能反常。,一轮 知识清单 专题01 元素周期表 元素周期律（全国通用 教师版）
66a5a9c895-001,,常见的装置,REPRESENTATION_GUIDE,氨的喷泉实验装置分析,以氨为例说明喷泉实验的原理、装置类型与引发方法。,喷泉实验装置原理与现象分析,①氨是无色、有刺激性气味的气体，密度比空气小，易液化，液氨可作制冷剂，极易溶于水（体积比约为1∶700），可由喷泉实验证明；②喷泉实验的原理：气体极易溶于水（或与吸收液反应），使烧瓶内气体大量溶解导致烧瓶内形成负压，外界大气压将水压入烧瓶形成喷泉；③引发方法：打开止水夹并挤压胶头滴管使少量水进入烧瓶；或用手（热毛巾）捂烧瓶使气体受热膨胀逸出，或用浸冰水的毛巾冷敷烧瓶；④也可在锥形瓶中加入能产生气体的物质增大锥形瓶内压强，将液体压入烧瓶；⑤用酚酞溶液时可看到红色喷泉；⑥吸收氨气或HCl时要注意防止倒吸。,易错：形成喷泉的关键是烧瓶内压强明显减小；氨水只显弱碱性。,一轮 复习讲义 第24讲 氨 铵盐（学生版）
