chunk_id,midx,node_slug,type,title,summary,applicability,content,boundary,note
1d4b3bfdba-016,,有机物分子式和结构确定易混易错点,MISCONCEPTION_GUIDE,有机物结构测定易错点,质谱测相对分子质量、红外测官能团、核磁氢谱测氢环境；三者不能互相替代。,有机结构测定方法的辨析,①红外光谱可以获得分子中含有的化学键和官能团的信息，核磁共振氢谱可以推知有机物分子有几种不同类型的氢原子及它们的数目之比，二者结合有助于确定有机物的结构。②互为同分异构体的有机物最大质荷比相同，但其余碎片峰的质荷比不同。③质谱法只能测定有机物的相对分子质量，同分异构体的相对分子质量相同。④元素分析仪可以分析试样中常见的元素，不能测定分子中的空间结构。⑤辨析：CH3CH2OH与CH3OCH3互为同分异构体，但核磁共振氢谱不相同；只用元素分析仪和红外光谱仪不能确定有机物的完整结构；质谱图相同的物质也不一定是同一种物质。⑥乙醇与水互溶，不能作萃取剂从水溶液中萃取有机物。,同分异构体质谱的最大质荷比相同、核磁氢谱不同，确定结构需要多种谱图综合分析。,知识清单 专题01 有机化合物的结构特点与研究方法（学生版）
516cbdd1d5-014,,核外电子运动状态和电子排布易错点,MISCONCEPTION_GUIDE,核外电子运动状态与排布,电子云疏密表示出现概率；书写排布式时(n−1)d在ns前，但失电子先失4s上的电子。,核外电子排布与运动状态判断,①电子云是处于一定空间运动状态的电子在原子核外空间概率密度分布的形象化描述。②电子云图中的一个小点并不代表一个电子，也不表示电子在此位置出现过一次，小点的疏密程度表示电子在核外出现的概率大小。③能层相同时各能级的能量高低顺序为ns<np<nd<nf；不同能层之间要具体比较，如2p<3s。④书写轨道表示式时同能级的空轨道不能省略。⑤出现d轨道时电子按ns、(n−1)d、np的顺序填充，但书写电子排布式仍把(n−1)d写在ns前，如Fe为1s22s22p63s23p63d64s2；失电子时先失4s上的电子，如Fe3+为3d5。,书写排布式时(n−1)d写在ns之前，但失电子先失最外层ns上的电子，如Fe3+为3d5。,知识清单 专题02 原子结构与性质（学生版）
5c9f18fce0-001,,合成高分子反应的化学方程式的书写,METHOD_MODEL,合成高分子方程式的书写,加聚按断双键、加括号、右下写n书写；缩聚还要写出生成的小分子；由高聚物可用断键法反推单体。,加聚与缩聚方程式书写,①高分子的结构特点：单体是能用来合成高分子化合物的小分子化合物，链节是高分子中化学组成和结构均可重复的单位，聚合度是结构单元的总数。②合成高分子的两个基本反应是加聚反应和缩合聚合反应。③加聚方程式书写：单烯烃型“断开双键、键分两端、添上括号、右下写n”；二烯烃型“单变双、双变单、破两头、移中间、添上括号、右下写n”。④缩聚方程式书写：聚酯类由—OH与—COOH缩聚、聚酰胺类由—NH2与—COOH缩聚，必须写出生成的小分子及其数目。⑤由高聚物推断单体：加聚产物按“凡双键四个碳、无双键两个碳”画线断键后半键闭合、单双键互换；缩聚产物在COO、CONH处断键，碳上连—OH、氧和氮上连—H。,缩聚反应方程式中必须写出生成的小分子(如H2O)及其物质的量，加聚反应没有副产物。,第60讲 合成高分子 有机合成路线设计（教师版）
f9dca8cbf2-004,,醛的应用和对环境-健康产生的影响,CONCEPT_EXPLANATION,醛的应用与环境健康影响,醛是重要化工原料，用于合成纤维、医药、染料；福尔马林能防腐杀菌但不可用于食品保鲜。,醛的用途与甲醛危害,①醛是重要的化工原料，广泛应用于合成纤维、医药、染料等行业，甲醛还用于生产酚醛树脂、脲醛树脂等高分子材料。②福尔马林是35%~40%的甲醛水溶液，能使蛋白质变性，是良好的杀菌剂，常作为浸制生物标本的溶液。③福尔马林可用于防腐杀菌，但甲醛有毒，不可用于食品保鲜。④甲醛是室内主要污染物之一，劣质装饰材料会挥发出甲醛，装修后应通风并检测合格后再入住。⑤醛能使蛋白质变性，因此也可用于杀菌消毒，但使用时要避免与食品直接接触。,福尔马林的防腐杀菌作用源于使蛋白质变性，但甲醛有毒，绝不能用于食品保鲜。,考点08 化学与STSE、传统文化（学生版）
d3a055d224-004,,根据试剂或特征现象推知官能团的种类,METHOD_MODEL,由特征现象推断官能团,由溴水、KMnO4、FeCl3、银氨溶液、Na、NaHCO3等试剂的现象反推官能团种类与数目。,有机推断中官能团的检验与计数,①使溴水褪色：该有机物中可能含有碳碳双键、碳碳三键或—CHO等结构。②使酸性KMnO4溶液褪色：可能含有碳碳双键、碳碳三键、—CHO等结构，也可能是苯的同系物。③遇FeCl3溶液显紫色，或加入溴水出现白色沉淀：含有酚羟基。④加入新制Cu(OH)2加热有砖红色沉淀，或加入银氨溶液水浴加热有银镜：含有—CHO或—OOCH(甲酸酯类)。⑤加入Na放出H2：含有—OH或—COOH；加入NaHCO3溶液产生气体：含有—COOH。⑥由定量关系推断数目：1 mol —OH与Na反应生成0.5 mol H2；1 mol —CHO对应2 mol Ag或1 mol Cu2O，HCHO相当于含2个—CHO。,酚羟基和醇羟基都能与Na反应放出H2，但只有酚羟基遇FeCl3显紫色、只有羧基与NaHCO3反应放出CO2。,知识清单 专题05 有机合成与推断（学生版）
d3a055d224-007,,一种药物中间体-h-的合成路线如下,METHOD_MODEL,由反应条件判断反应类型,稀硫酸加热为水解、Cu或Ag催化通O2为醇氧化、光照卤素为侧链取代、FeX3催化为苯环取代。,有机合成路线的推断,①反应条件为稀硫酸并加热：通常为酯类或糖类的水解反应。②反应条件为Cu或Ag作催化剂、加热并有O2参加反应：通常为醇的催化氧化。③反应条件为催化剂并有H2参加反应：通常为碳碳双键、苯环的加成反应。④反应条件为光照且与卤素单质反应：通常为烷烃或苯环侧链烷烃基上氢原子的取代反应。⑤反应条件为FeX3作催化剂且与X2反应：通常为苯环上氢原子被取代的反应。⑥反应条件是NaOH的乙醇溶液并加热：通常为卤代烃的消去反应。⑦由反应条件推断反应类型是有机合成路线分析的常用突破口，再结合官能团推测物质的性质与结构。,光照条件下取代侧链烷基上的氢，FeX3催化时取代苯环上的氢，两种条件不能混淆。,知识清单 专题05 有机合成与推断（学生版）
ba84dd3a28-002,,氢化钠-nah-广泛应用于工业生产,CONCEPT_EXPLANATION,氢化钠的化合价与还原性,NaH中氢为−1价，是重要还原剂；与水反应生成H2，也可在高温下把TiCl4还原为金属钛。,金属氢化物参与的氧化还原,①金属氢化物(如NaH)、NaBH4都是重要的还原剂，NaH中氢元素的化合价为−1价。②NaH与水反应的化学方程式为NaH+H2O===NaOH+H2↑：NaH中的氢由−1价升高到0价被氧化，水中的氢由+1价降低到0价被还原，氧化产物与还原产物的物质的量之比为1∶1。③高温下NaH可将TiCl4还原成金属钛：2NaH+TiCl4===Ti+2NaCl+2HCl↑。④含较低价态元素的物质常作还原剂，如CO、NH3、H2S、HI、SO2、H2SO3、Na2SO3、NO等。⑤元素处于中间价态的物质既有氧化性又有还原性，如Fe2+、SO2主要表现还原性，H2O2主要表现氧化性。,NaH中氢是−1价，与水反应时NaH作还原剂、水作氧化剂，不能误认为钠元素被还原。,知识清单 专题03 氧化还原反应（教师版）
12d2586885-008,,竞争型离子方程式的书写-先强后弱法,METHOD_MODEL,竞争型方程式的先强后弱法,多种离子与同一离子反应存在竞争时，按结合或还原能力强弱排序，先强后弱书写。,多种离子竞争反应的离子方程式,①竞争型离子方程式用“先强后弱法”：一种反应物的两种或多种离子与另一反应物的某种离子反应时存在先后顺序，结合(或得失电子)能力强的先反应。②向NH4HSO4溶液中滴加少量Ba(OH)2溶液：H+结合OH−的能力比NH4+强，故先发生H+与OH−的中和反应并生成BaSO4沉淀。③向FeI2溶液中通入等物质的量的Cl2：还原性I−>Fe2+，Cl2只氧化I−生成I2。④向NH4Al(SO4)2溶液中滴入少量NaOH溶液：Al3+比NH4+更易与OH−反应，只生成Al(OH)3沉淀。⑤书写时要结合“不足者完全反应”确定计量数，如铁与稀硝酸反应中铁不足生成Fe3+、铁足量进一步生成Fe2+。,先按结合能力或还原性强弱排出先后顺序，再结合“不足者完全反应”确定计量数。,知识清单 专题02 离子反应（学生版）
12d2586885-009,,配比型离子方程式的书写-少定多变法,METHOD_MODEL,配比型方程式的少定多变法,多种离子参与反应且配比不确定时，把不足量物质的计量数定为1，按实际参与反应的离子书写。,配比型离子方程式书写,①配比型离子方程式用“少定多变法”：一种反应物中有两种或多种离子参与反应，因参与反应的离子个数比不同，当一种离子恰好完全反应时其他离子不能恰好完全反应，需要考虑离子配比关系。②解题时把不足量(少量)物质的化学计量数定为1，按它实际提供的离子写方程式，过量物质的离子按需要取用。③向NaHCO3溶液中加入足量Ba(OH)2溶液：NaHCO3完全反应，生成BaCO3沉淀与H2O。④向Ba(OH)2溶液中加入足量NH4HSO4溶液：NH4+不参与反应，Ba2+与OH−按1∶2参与反应。⑤过量Ca(HCO3)2溶液与Ca(OH)2溶液反应：设Ca(OH)2的计量数为1，生成CaCO3沉淀与H2O。,先把少量物质的计量数定为1，过量物质的离子按反应需要取用，不能按化学式整体配平。,知识清单 专题02 离子反应（学生版）
254546a036-011,,溶质为碱的溶液-h-全部来自水的电离,DERIVATION,水电离出的离子浓度计算,酸溶液中OH−全部来自水，碱溶液中H+全部来自水；水电离出的c(H+)与c(OH−)恒相等。,水电离出的离子浓度计算,①任何水溶液中水电离出的c(H+)和c(OH−)总是相等的。②中性溶液：c(H+)=c(OH−)=1.0×10−7 mol·L−1。③溶质为酸的溶液：OH−全部来自水的电离，c(OH−)溶液=c(OH−)水=c(H+)水，如pH=2的盐酸中由水电离的c(H+)=10−12 mol·L−1。④溶质为碱的溶液：H+全部来自水的电离，c(H+)溶液=c(H+)水=c(OH−)水，如pH=12的NaOH溶液中由水电离的c(OH−)=10−12 mol·L−1。⑤水解呈酸性的盐溶液：c(H+)溶液=c(H+)水=c(OH−)水；水解呈碱性的盐溶液：c(OH−)溶液=c(OH−)水=c(H+)水。,水电离出的c(H+)与c(OH−)始终相等，不能把溶液中的c(H+)直接当作水电离出的c(H+)。,知识清单 专题02 水的电离和溶液的酸碱性（学生版）
cdf8a7a9f6-018,,掌握周期表的结构及周期表中的一些特殊规律,METHOD_MODEL,周期表结构与特殊规律,记“三短四长、七主七副八零完”，并掌握各周期元素种类、稀有气体原子序数与相邻原子序数差。,元素周期表结构的记忆与应用,①周期表的结构可记为“凹”型结构的“三短四长，七主七副八零完”。②熟记各周期所含元素的种类：第一周期2种，第二、三周期各8种，第四、五周期各18种，第六、七周期各32种。③熟记稀有气体的原子序数及位置：2、10、18、36、54、86、118，均位于第18列(0族)。④同主族上下相邻元素的原子序数可能相差2、8、18或32。⑤主族元素的最高正价等于主族序数(O、F除外)，负价等于主族序数减8。⑥利用元素在周期表中的相对位置可推断元素种类，再结合位构性关系推测其单质和化合物的性质。,第18列是0族而不是ⅧA族，第8、9、10三列是Ⅷ族，稀有气体不能记作主族元素。,知识清单 专题01 元素周期表 元素周期律（学生版）
87fdb465a4-012,,从-定性-和-定量-两个角度理解电离平衡,METHOD_MODEL,定性与定量理解电离平衡,定性用勒夏特列原理判断移动方向；涉及浓度之比变化时借电离常数定量分析。,电离平衡移动的分析,①定性角度：用勒夏特列原理判断，改变条件时电离平衡向“减弱”这种改变的方向移动，移动结果不能“抵消”这种改变。②定性分析有四个“不一定”：加水稀释时不是所有离子浓度都减小，稀醋酸稀释时c(H+)减小而c(OH−)增大；平衡右移时电离程度不一定增大；平衡右移时电解质分子的浓度不一定减小；平衡右移时离子浓度也不一定增大。③定量角度：当改变条件后两种微粒浓度之比的变化不能由平衡移动方向判断时，应借助电离平衡常数进行定量分析。④定量示例：对CH3COOH⇌CH3COO−+H+，c(CH3COO−)/c(CH3COOH)=Ka/c(H+)，温度不变时Ka不变，由c(H+)的变化即可判断比值的变化。,定性判断只看平衡移动方向，涉及浓度之比变化时必须借助电离常数定量计算。,一轮 复习讲义 第01讲 电离平衡（解析版）
7d5cacfb3f-007,,硫酸是中学化学实验室的常见药品-其性质有,CONCEPT_EXPLANATION,硫酸的性质与实验应用,硫酸有酸性、吸水性、脱水性、强氧化性和催化作用；稀释时把浓硫酸注入水中并不断搅拌。,硫酸性质的判断与应用,①硫酸是中学化学实验室的常见药品，其性质主要有酸性、吸水性、脱水性、强氧化性和催化作用。②实例判断：锌和稀H2SO4制H2体现酸性；浓硫酸作干燥剂体现吸水性；乙醇和冰醋酸制乙酸乙酯体现吸水性和催化作用；乙酸乙酯的水解体现催化作用；浓硫酸使湿润的蓝色石蕊试纸先变红后变黑体现酸性和脱水性。③稀释浓硫酸时要把浓硫酸沿容器壁慢慢注入水中并不断搅拌，不能把水注入浓硫酸中。④用98.3%的浓硫酸吸收SO3可避免产生酸雾腐蚀设备并提高吸收率。⑤探究Na2SO3的氧化程度：取样加过量BaCl2溶液，过滤后向沉淀加过量稀盐酸，沉淀全部溶解说明未被氧化，部分溶解说明部分被氧化，不溶解说明全部被氧化。,把水注入浓硫酸会因剧烈放热造成液滴飞溅，稀释时必须把浓硫酸注入水中。,知识清单 专题02 硫及其化合物（教师版）
786c31d6e4-006,,手机-电脑的锂电池是一次电池还是二次电池,CONCEPT_EXPLANATION,锂电池与新型电源,锂电池是可充电的二次电池；O2作正极时电极反应式随介质不同而不同，不能混用介质离子。,新型化学电源的电极反应,①新型电源包括Li、Na电池、锂离子电池和燃料电池等；手机、电脑中的锂电池是可反复充放电的二次电池。②相同质量的物质失去电子数越多，其能量密度越大，故Li、Na、Mg、Al中锂的能量密度最大。③已知正极反应物和产物即可写出正极反应，如正极反应物为Bi、产物为Li3Bi时，正极反应为Bi+3Li++3e−===Li3Bi。④O2作正极反应物时在不同介质中写法不同：强酸介质用H+、强碱介质用OH−、导O2−固体介质用O2−、熔融碳酸盐介质用CO32−配平。⑤燃料电池负极反应式书写的难点是有机物中碳的化合价分析，可用化合价代数和为零法，只分析变价的碳原子。,锂离子电池属二次电池可充电；O2的正极反应式随介质不同而不同，不能混用介质中的离子。,知识清单 专题02 原电池、化学电源（学生版）
15c0a2510b-002,,在一定温度下-已知以下三个反应的平衡常数,METHOD_MODEL,平衡常数之间的关系,正逆反应K互为倒数；计量数变n倍K变为n次方倍；方程式相加K相乘、相减K相除。,多重平衡体系中K的换算,①正、逆反应的平衡常数关系为Kc正·Kc逆=1。②化学方程式中各物质的化学计量数变成n倍，平衡常数变为原来的n次方倍。③反应③=反应①+反应②时，ΔH3=ΔH1+ΔH2，K3=K1·K2。④反应③=反应①−反应②时，ΔH3=ΔH1−ΔH2，K3=K1/K2。⑤平衡常数的大小反映反应进行的程度：K越大反应进行得越完全、反应物的转化率越大，K>105时反应基本完全。⑥平衡常数只受温度影响，与浓度、压强无关，但改变方程式的书写形式会改变K的数值。⑦浓度熵Qc用任意时刻的浓度计算：Q>Kc时反应逆向进行，Q=Kc时达到平衡状态。,由多个反应方程式加减得到目标方程式时K按乘除运算，只有ΔH才按加减运算。,一轮 复习讲义 第03讲 化学平衡常数及其相关计算（教师版）
d3a055d224-001,,4-溴甲基-1-环己烯的一种合成路线如下,METHOD_MODEL,有机合成路线的设计思路,先比较原料与目标物的碳骨架和官能团差异再选路线；碳骨架靠增长、缩短、成环来构建。,有机合成路线设计,①有机合成的基本思路：先比较原料与目标分子的碳骨架和官能团差异，再选择合适的反应把原料逐步转化为目标物，注意反应顺序与官能团的保护。②常见合成路线有一元合成路线、二元合成路线和芳香族化合物合成路线等形式。③碳链的增长：卤代烃与NaCN取代后水解可得到羧酸(增加一个碳原子)，醛、酮与HCN加成或发生羟醛缩合也能增碳。④碳链的缩短：烯烃、炔烃及苯的同系物可被酸性KMnO4溶液氧化，也可用脱羧反应。⑤成环反应：二元醇、羟基酸、氨基酸、二元羧酸分子内脱水可成环，也可利用题目所给信息成环。⑥官能团的转化包括引入、消除与保护，如氧化其他基团前先用加成反应保护碳碳双键。,设计路线时先保护易被氧化的官能团，再引入目标官能团，最后把被保护的基团恢复。,知识清单 专题05 有机合成与推断（学生版）
b32088729d-005,,黄酮哌酯是一种解痉药-可通过如下路线合成,METHOD_MODEL,由定量关系推断官能团数目,按取代、加成、与Na反应、与银氨溶液反应的定量关系确定官能团数目，再结合新信息推断结构。,有机推断中官能团数目的确定,①烃和卤素单质的取代：取代1 mol氢原子消耗1 mol卤素单质X2。②碳碳双键、碳碳三键与H2、Br2、HCl、H2O等加成时按物质的量之比1∶1进行。③含—OH的有机物与Na反应时，2 mol —OH生成1 mol H2。④1 mol —CHO对应2 mol Ag或1 mol Cu2O；HCHO中相当于含有2个—CHO，故1 mol HCHO可生成4 mol Ag。⑤由定量关系可确定官能团的数目，如1 mol某有机物与2 mol Br2加成并生成1 mol H2，说明含2个碳碳双键和2个羟基。⑥结合新信息可推断结构：卤代烃与NaCN取代后水解增碳，烯烃臭氧氧化可推断双键位置。,HCHO相当于含2个醛基，其生成Ag的物质的量是普通醛的2倍，计算时不要漏算。,知识清单 专题05 有机合成与推断（教师版）
b32088729d-001,,1-根据的结构特征-预测其可能的化学性质,METHOD_MODEL,由官能团预测反应类型,由官能团结构特征预测反应：溴水加成、NaOH水解、醇溶液消去、银氨氧化、Na置换等。,有机物的性质预测与反应类型判断,①由官能团的结构特征预测可能发生的反应类型：含碳碳双键可与溴水发生加成反应；含卤素原子在NaOH水溶液、加热条件下水解，在NaOH醇溶液、加热条件下消去。②含酚羟基的芳香化合物可与溴水或FeBr3发生苯环上的取代反应，能与H2加成，也能与Na发生置换反应。③含醛基的物质可与H2加成，可被O2在Cu催化加热下氧化，可与银氨溶液水浴加热发生银镜反应，也可与乙酸在浓硫酸催化加热下发生取代反应。④由反应条件反推反应类型是合成路线分析中最常用的方法，如光照下取代侧链烷基上的氢、FeX3催化取代苯环上的氢。,同一官能团在不同条件下产物不同，如卤代烃在NaOH水溶液中水解、在NaOH醇溶液中消去。,知识清单 专题05 有机合成与推断（教师版）
33e93a5fc9-006,,依据题目提供的新信息进行推断未知有机物的结构,METHOD_MODEL,依据题给新信息推断结构,掌握α-H取代、1，4-加成、臭氧氧化断键、格氏试剂加成、双烯合成等常考信息反应来推断结构。,有机推断中新信息的应用,①丙烯的α-H被取代：CH3—CH=CH2与Cl2在光照下生成Cl—CH2—CH=CH2和HCl。②共轭二烯烃能发生1，4-加成反应。③烯烃经臭氧氧化再经锌与水处理得到醛或酮；RCH=CHR′与碱性KMnO4溶液共热后酸化，发生双键断裂生成羧酸，由此可推断碳碳双键的位置。④苯环侧链的烃基(与苯环相连的碳原子上有氢原子)可被酸性KMnO4溶液氧化，苯环上的硝基可被还原为氨基。⑤醛、酮与HCN加成后—CN水解得—COOH，与格氏试剂加成后水解可得醇，有α-H的醛在稀碱中发生羟醛缩合，这些反应都能增长碳链。⑥羧酸用LiAlH4还原可得相应的醇，酯可发生酯交换。⑦双烯合成是合成六元环的首选方法。,题给信息中的反应条件与官能团变化要逐条对应，不能凭已有经验替换成熟悉的反应。,第05讲 有机合成与推断（复习讲义）（黑吉辽蒙专用）（学生版）
b32088729d-002,,支气管扩张药物特布他林-h-的一种合成路线如下,METHOD_MODEL,碳骨架构建与官能团转化,碳链增长用卤代烃与NaCN、醛酮与HCN加成及羟醛缩合；成环靠脱水，官能团需引入、消除与保护。,有机合成中碳骨架与官能团的调控,①碳链的增长：卤代烃与NaCN取代后再水解可得到羧酸，如CH3CH2Br→CH3CH2CN→CH3CH2COOH；醛、酮与HCN加成或发生羟醛缩合也能增碳。②碳链的缩短：烯烃、炔烃和苯的同系物可被酸性KMnO4溶液氧化；无水醋酸钠与NaOH共热可发生脱羧反应生成CH4。③成环反应：二元醇、羟基酸、氨基酸、二元羧酸分子内脱水可成环，也可利用题目所给信息成环。④官能团的消除：通过加成反应消除不饱和键，通过消去、氧化、酯化反应消除羟基，通过加成或氧化反应消除醛基，通过水解反应消除酯基、肽键和碳卤键。⑤官能团的保护与恢复：氧化其他基团前可用与HCl加成的方法保护碳碳双键，待氧化后再消去恢复。,官能团之间相互干扰时要先保护再转化，如氧化前保护碳碳双键，氧化后再消去恢复双键。,知识清单 专题05 有机合成与推断（教师版）
841d0e5e17-009,,查阅资料-了解工业生产中提高电镀质量的方法,METHOD_MODEL,提高电镀质量的方法,主盐浓度、pH、温度、操作时间和添加剂都影响镀层质量，要按工艺范围控制并及时调整。,电镀工艺条件与实验分析,①主盐浓度是决定电镀性能与质量的最主要因素：主盐浓度低于工艺要求时电流效率降低、电流密度下降，尖端部位极易烧焦，光亮剂作用降低，甚至在低电流区得不到镀层；浓度高于工艺要求时电流效率也会下降，镀液带出损失增加。②pH值是电镀工艺的重要因素，要经常检测并记录，超出工艺范围时及时调整，调整时应把与主盐同离子的酸或碱稀释后边搅拌边加入，不可以直接把浓酸、浓碱加入镀液。③温度也会影响产品质量，如铝及铝合金经导电氧化后用温水浸泡，水温不宜超过50℃，温度过高会使膜层裂纹、孔隙增加，降低防护性能。④操作时间应严格控制，时间过长会使膜层增厚并影响导电性能。⑤添加剂要按消耗量少加勤加。,电镀时阳极溶解与阴极析出的金属等量，电镀液中电解质浓度保持不变，不能按电解池理解。,知识清单 专题03 电解池、金属的腐蚀与防护（教师版）
9f644c9d54-020,,久置的浓硝酸呈黄色-如何除去-怎样保存浓硝酸,CONCEPT_EXPLANATION,久置浓硝酸变黄的处理,浓硝酸见光或受热分解生成的NO2溶于其中而显黄色；可通入O2除去，保存用棕色瓶并置于阴凉处。,浓硝酸的保存与实验操作,①浓硝酸显黄色的原因：浓硝酸见光或受热发生分解，生成的NO2溶于浓硝酸中，所以久置的浓硝酸呈黄色。②除去黄色的方法：通入O2(或空气)，使NO2发生反应4NO2+O2+2H2O===4HNO3而转化为硝酸。③保存方法：应保存在棕色试剂瓶中，并置于阴凉处避光保存。④浓硝酸具有酸性和强氧化性，滴加紫色石蕊试液时先变红后褪色，这与其强氧化性有关。⑤浓硝酸与Cu反应时随反应进行硝酸浓度变小，还原产物由NO2变为NO，故产物会发生变化。⑥浓硝酸久置变黄属于化学变化，不是物理溶解造成的。,除去浓硝酸的黄色应通入O2把NO2转化为HNO3，不能用加水稀释或加热的方法。,知识清单 专题03 氮及其化合物（教师版）
5795d1e881-013,,一种新型煤气化燃烧集成制氢发生的主要反应如下,METHOD_MODEL,多重平衡体系的分析与计算,同一体系中各反应共同决定某物质的平衡浓度；求K时可选取曲线交点等特殊点简化计算。,多重平衡体系与竞争反应的分析,①多重平衡体系中，某物质的平衡浓度是所有有关反应的共同结果，该浓度对各相关反应的平衡常数都满足。②计算某反应的平衡常数时要善于选取特殊点，只要温度不变，平衡常数值适用于平衡曲线上的任何一点，选取多曲线的交点往往能简化计算。③求未知反应的焓变可用盖斯定律：把目标反应写成已知反应的加减组合，ΔH按代数和运算，而K按乘除运算(K3=K1·K2或K3=K1/K2)。④由K随温度的变化可判断吸放热：升温K增大说明正反应吸热，升温K减小说明正反应放热。⑤分析竞争反应要借助选择性、有效转化率等量度，结合温度对主反应与副反应的不同影响判断适宜的反应条件。,多重平衡中某物质的浓度是所有相关反应共同作用的结果，不能只按一个反应计算转化率。,知识清单 专题05 化学反应速率和化学平衡图像（学生版）
4ba4052b22-007,,基于-两性-类比推测be-zn及其化合物的性质,CONCEPT_EXPLANATION,基于两性推测Be和Zn的性质,仿照铝的两性可知Be、Zn的单质、氧化物和氢氧化物都能与强酸、强碱溶液反应。,两性物质的类比推断,①基于“两性”类比可知Be、Zn的单质都能溶于强酸和强碱溶液：Be+2NaOH===Na2BeO2+H2↑、Zn+2NaOH===Na2ZnO2+H2↑；Be+2HCl===BeCl2+H2↑、Zn+2HCl===ZnCl2+H2↑。②BeO、ZnO都能与强酸、强碱溶液反应，分别生成Be2+、Zn2+与BeO22−、ZnO22−对应的盐和水。③Be(OH)2、Zn(OH)2也都具有两性，既能溶于强碱又能溶于强酸。④制备Al(OH)3时不选用NaOH溶液，因为Al(OH)3只溶于强酸或强碱，而不溶于弱碱(氨水)和弱酸(碳酸)，用氨水或CO2容易控制产物。,两性氢氧化物只溶于强酸、强碱，不溶于氨水和碳酸，制备时用弱碱更容易控制产物。,知识清单 专题03 铝及其重要化合物（教师版）
5cfa9e1433-010,,等质量的铝与足量的盐酸-氢氧化钠溶液分别反应,DERIVATION,铝与酸、碱反应生成H2的量关系,等质量铝与足量盐酸、NaOH反应放出H2相等；消耗H+与OH−之比为3∶1；足量铝与等量酸碱反应H2比为1∶3。,铝与酸、碱反应的定量计算,①等质量的铝与足量的盐酸、氢氧化钠溶液分别反应：产生H2的物质的量相等(均由铝的物质的量决定)；消耗H+与OH−的物质的量之比n(H+)∶n(OH−)=3∶1。②足量的铝分别与等物质的量的HCl和NaOH反应：消耗Al的物质的量之比为1∶3，生成H2的物质的量之比也为1∶3，此时酸碱均不足，按酸碱的量计算。③一定量的铝分别与一定量的盐酸、氢氧化钠溶液反应时，若产生氢气的体积比介于1/3与1之间，则铝与盐酸反应时铝过量而HCl不足，铝与氢氧化钠溶液反应时铝不足而NaOH过量。④反应为2Al+6HCl===2AlCl3+3H2↑与2Al+2NaOH+2H2O===2NaAlO2+3H2↑。,铝与酸、碱反应都是铝失电子，等量铝生成的H2相同，但消耗的H+与OH−之比为3∶1。,知识清单 专题03 铝及其重要化合物（学生版）
