chunk_id,midx,node_slug,type,title,summary,applicability,content,boundary,note
392e36484a-019,,电能的远距离输送电路图,CONCEPT_EXPLANATION,远距离输电的电路与规律,远距离输电分为电源回路、输送回路和用户回路，由升压、降压变压器联系；输电线上损耗的功率由输电电流与输电线电阻决定。,分析远距离输电的电压、电流、功率与损耗。,①电路构成：电能的远距离输送电路可分为电源回路、输送回路和用户回路三个回路。②变压器的作用：升压变压器联系电源回路和输送回路，降压变压器联系输送回路和用户回路。③核心规律：输送功率等于输电电压与输电电流的乘积；输电线上损耗的电功率等于输电电流的平方与输电线电阻的乘积；升压变压器副线圈电压等于输电线损耗电压与降压变压器原线圈电压之和。④功率守恒：发电机输出的功率等于输电线损耗的功率与用户得到的功率之和。⑤减小输电线电能损失的主要途径：减小输电线的电阻；增大输电电压，当输送功率一定时，输电电压增大到原来的n倍，输电线上损耗的功率就减小到原来的1/n²。,计算输电线损耗功率时要用输电线上损失的电压而不是输电电压；输送功率一定时增大输电电压才能减小损耗，不能靠增大电流来输电。,一轮 专题14 交变电流 知识清单（教师版）01 远距离输电中的相关模型 电能的远距离输送电路图
e0dafc554c-005,,电磁振动-电磁波和传感器,CONCEPT_EXPLANATION,电磁振荡与电磁波,LC振荡电路中电场能与磁场能交替转化，无损耗时的周期由自感系数和电容决定；周期性变化的电磁场向外传播形成电磁波，电磁波是横波。,分析LC振荡电路的充放电过程与电磁波传播。,①振荡电流：大小和方向都做周期性迅速变化的电流叫振荡电流，能产生振荡电流的电路叫振荡电路。②放电过程：线圈有自感作用，放电电流由零逐渐增大，极板上的电荷逐渐减少；放电完毕时极板电荷量为零、电流达到最大值，电场能全部转化为磁场能。③充电过程：电流保持原方向继续流动并逐渐减小，电容器开始反向充电；电流减小到零时极板电荷量最大，磁场能又全部转化为电场能。④周期与频率：电磁振荡完成一次周期性变化需要的时间叫周期；无能量损失时的周期和频率叫固有周期和固有频率，由自感系数L和电容C决定。⑤电磁波：周期性变化的电场和磁场互相转化、互相激励、交替产生，向周围空间传播就形成电磁波；电磁波是横波，可在真空中传播。,振荡过程中电场能与磁场能相互转化而不是消失，电流最大时电场能为零；电磁波从一种介质进入另一种介质时频率不变、波速和波长改变。,一轮 专题14 交变电流 知识清单（学生版）02 电磁振动、电磁波和传感器 一、电磁振荡
3d0f385573-001,,等效重力场的相关知识点及解释,CONCEPT_EXPLANATION,等效重力场,在匀强电场与重力场共存的区域，可把重力场与电场合二为一，用一个“复合场”代替，即等效重力场。,处理带电体在复合场中的圆周运动与摆动问题。,①引入原因：物体仅在重力场中的运动是最常见、最基本的运动，而处在匀强电场和重力场中共存时物体的运动问题会变得复杂。②处理方法：将重力场与电场合二为一，用一个全新的“复合场”来代替，可形象称之为“等效重力场”。③等效重力：重力和电场力都是恒力，二者合力的大小和方向均恒定，可把该合力视为“等效重力”，对应的加速度即等效重力加速度g′＝F合/m。④等效最高点与最低点：在等效重力场中做圆周运动的物体，过圆心作合力方向的平行线，与圆周的两个交点即为等效最高点和等效最低点。⑤应用价值：把复合场问题转化为只受“重力”的熟悉情形，用圆周运动或摆动的规律求解。,等效的是恒定的“力场”而不是电场本身，只有重力和电场力均为恒力时才可使用；等效最高点由合力方向决定，不一定是几何上的最高点。,一轮 第九章 第49课时 专题强化：带电粒子在电场中的力电综合问题 等效重力场
5870475655-016,,力学对象和电学对象的相互联系-x1,METHOD_MODEL,电磁感应中力学与电学对象的联系,处理电磁感应动力学问题的一般思路是“先电后力”；平衡态用平衡条件、非平衡态用牛顿第二定律，并要寻找临界状态。,分析电磁感应中的动力学与临界问题。,①基本思路：处理电磁感应中的动力学问题的一般思路是“先电后力”，先分析感应电动势与电流这类电学对象，再分析安培力与运动状态这类力学对象。②两种运动状态：导体处于平衡态（静止或匀速直线运动）时根据平衡条件列式分析；导体处于非平衡态（加速度不为零）时根据牛顿第二定律进行动态分析或结合功能关系分析。③力学对象和电学对象的相互联系：感应电动势与电流由磁通量变化率和电路结构决定，电流通过安培力影响导体的加速度与速度，速度变化又反过来改变感应电动势，形成相互制约的动态关系。④动态分析：由速度变化分析电动势与电流的变化，再判断安培力的变化，直至达到匀速或临界状态。,电流、安培力与速度互相影响，必须按“电→力→运动”的顺序循环分析，不能一步到位；安培力的方向要用左手定则或楞次定律判断，不能笼统地说“阻碍运动”。,一轮 专题13 电磁感应 知识清单（学生版）02 电磁感应中的三大动力学观点
fc6ffa52f7-021,,能量观点和动量观点的应用条件,CONCEPT_EXPLANATION,能量观点与动力学观点的选择,涉及功、能和位移时用动能定理或能量守恒，出现相对位移优先用能量守恒；恒力作用下求力、加速度或时间时用动力学方法。,选择合适规律求解连接体与多过程问题。,①四个分析：解决连接体问题要做好受力分析、运动分析、做功分析和能量的转化分析。②规律选择：物体受到恒力作用发生运动状态改变，要求某一时刻的力、加速度或求时间时，一般选择动力学方法（牛顿运动定律）解题；当涉及功、能和位移时，若研究某一个物体一般用动能定理解决，若研究的对象为连接体则一般选用功能关系或能量守恒定律；题目中出现相对位移时应优先选择能量守恒定律。③能量守恒的表达式选择：解题时首先确定初、末状态，然后分清有多少种形式的能在转化，再分析哪种形式的能量减少、哪种形式的能量增加。④无外力做功时用ΔE减＝ΔE增或E初＝E末；有外力做功时用WF＝ΔE，ΔE为能量的增加量。,动能定理只适用于单个物体，连接体问题要用系统的功能关系或能量守恒；出现相对位移（摩擦生热）时应优先用能量守恒而不是动能定理。,一轮 专题09 动力学三大观点的应用 知识清单（教师版）01 能量观点和动量观点的应用条件
1c3b50efe0-003,,表达式-e-n-n为线圈匝数,CONCEPT_EXPLANATION,法拉第电磁感应定律,闭合电路中感应电动势的大小跟穿过电路的磁通量的变化率成正比，E＝nΔΦ/Δt，其中n为线圈匝数。,计算感生电动势、由磁通量变化率求电动势。,①内容：闭合电路中感应电动势的大小，跟穿过这一电路的磁通量的变化率成正比。②公式：E＝nΔΦ/Δt，其中n为线圈匝数；E的大小与磁通量Φ、磁通量的变化量ΔΦ无关，只决定于磁通量的变化率。③感应电流与感应电动势的关系：有感应电动势，不一定有感应电流（电路不闭合）；有感应电流，一定有感应电动势（电路闭合）。④变形式一：面积S不变而磁感应强度B变化时，E＝nSΔB/Δt，此时在B－t图像中对应图线的斜率。⑤变形式二：磁感应强度B不变而垂直于磁场的回路面积S变化时，E＝nBΔS/Δt。,公式中用的是磁通量的变化率而不是磁通量或变化量，Φ大或ΔΦ大时E不一定大；求瞬时电动势要用Δt趋于零时的变化率，线圈匝数n不能漏乘。,一轮 第40讲 法拉第电磁感应定律（复习讲义）（福建专用）（学生版）知识点2
2ce66db90e-015,,动力学三大观点在电磁学中的应用,CONCEPT_EXPLANATION,电磁感应中的动力学、能量与动量观点,电磁感应问题可用动力学、能量、动量三个观点处理：先电后力分析运动状态，用能量观点求焦耳热与电能，用动量定理求速度变化。,求解导体棒切割磁感线类综合问题。,①动力学观点：处理电磁感应中的动力学问题的一般思路是“先电后力”；导体处于平衡态（静止或匀速直线运动）时按平衡条件列式分析，处于非平衡态（加速度不为零）时按牛顿第二定律进行动态分析或结合功能关系分析。②能量观点：电磁感应中机械能与电能相互转化并最终产生焦耳热；电流变化时可用克服安培力做功求解（产生的电能等于克服安培力所做的功），也可用能量守恒或功能关系求解。③动量观点：导体棒（或金属框）在安培力作用下做非匀变速直线运动时，可用动量定理分析导体棒的速度变化。④选用原则：涉及时间与运动细节用动力学观点，涉及功、能量与位移用能量观点，涉及速度变化时用动量定理。,非匀变速过程中不能直接用运动学公式求速度与位移；用克服安培力做功求电能时只有安培力做负功的部分才转化为回路的电能，不能用外力做的功代替。,一轮 专题09 动力学三大观点的应用 知识清单（学生版）02 动力学三大观点在电磁学中的应用
c8f34b4a1e-001,,受力分析多力漏力-受力分析方法,METHOD_MODEL,受力分析的原则与方法,受力分析要遵循施力物体存在、按序分析不重不漏、力的方向客观唯一等原则，按场力、接触力、其他力的顺序进行。,规范受力分析、避免多力与漏力。,①目标：精准识别研究对象所受的全部力，明确各力的产生条件、方向和施力物体，规范绘制受力示意图。②施力物体存在原则：所有分析的力必须有明确的施力物体，不存在“无施力物体的力”；“离心力”“惯性力”并非真实受力，受力分析中要排除。③按序分析、不重不漏原则：严格按“场力→接触力→其他力”的固定顺序分析，先分析重力、电场力、磁场力等场力，再分析弹力、摩擦力等接触力，最后补充题意中的特殊力（如拉力、浮力）。④接触力的产生条件：弹力需“接触且形变”，摩擦力需“有弹力＋接触面粗糙＋有相对运动或相对运动趋势”。⑤力的方向客观唯一原则：每个力的方向由其性质决定，不能主观臆断。,不按顺序、凭印象画力最容易多力或漏力；找不到施力物体的“力”不能画入受力图，接触力必须同时满足各自的产生条件才存在。,一轮 第03讲 高中受力分析方法讲义（新高考通用）（学生版）知识点一 受力分析的原则
fc6ffa52f7-005,,同速率轻绳连接体动力学的计算问题,METHOD_MODEL,轻绳连接体的动力学计算,同条件同加速度的连接体可用力的质量正比例分配原则；同速率轻绳连接体要分别隔离，用牛顿第二定律结合正交分解求解。,求解绳（杆）连接体的加速度与相互作用力。,①同条件同加速度轻绳连接体：可以直接用质量正比例分配原则法处理，即一起加速运动的问题中物体间的相互作用力按质量正比例分配。②适用范围：与有无摩擦无关（若有摩擦，两物体与接触面间的动摩擦因数必须相同），与两物体间有无连接物、何种连接物（轻绳、轻杆、轻弹簧）无关，而且系统处于平面、斜面、竖直方向时该分配原则都成立。③同速率轻绳连接体：分别对两物体隔离分析，应用牛顿第二定律结合正交分解法进行求解。④处理思路：先用整体法求出共同的加速度，再隔离任一物体求出绳的拉力等相互作用力。⑤模型特点：轻绳不可伸长，同一时刻两物体沿绳方向的速度（速率）相同。,质量正比例分配原则只适用于两物体加速度相同且与接触面的动摩擦因数相同的情形；同速率连接体因两物体加速度不同，必须隔离分析，不能套用该分配原则。,一轮 专题09 动力学三大观点的应用 知识清单（教师版）02 动力学中的经典模型 一、轻绳连接体模型
934e377dcb-016,,斜面倾角突变-等效于-n-变,CONCEPT_EXPLANATION,斜面倾角突变引起的摩擦力突变,正压力突变会使最大静摩擦力与滑动摩擦力成比例突变；斜面倾角θ突变时正压力N＝mgcosθ突变，摩擦力随之突变。,分析倾角或正压力突变瞬间的摩擦力与运动状态。,①触发条件：物体所受正压力N发生突变，而N是计算最大静摩擦力fmax和滑动摩擦力f的关键因素。②一般表现：当N突变时，无论当前是静摩擦还是滑动摩擦，其最大值fmax和当前值f（滑动摩擦时）都会成比例突变；静摩擦力的当前值可能需要根据新的平衡条件重新确定。③斜面倾角突变：物体在倾角可变的斜面上，当斜面倾角θ突然改变的瞬间，正压力N＝mgcosθ突变，于是fmax和f随之突变。④脱离约束的情形：物体脱离接触时正压力突变为零，摩擦力（无论静摩擦还是滑动摩擦）也突变为零。⑤处理要点：先算出突变前后的正压力N，再分别求出fmax与f，最后结合新的平衡条件判断物体是否发生相对滑动。,倾角突变瞬间不能沿用突变前的摩擦力结果；正压力为零时摩擦力必为零，此时静摩擦力也不能再“维持平衡”，物体将沿新方向运动。,一轮 专题02 相互作用 知识清单（学生版）01 摩擦力的突变类问题 分类二
934e377dcb-015,,静摩擦-滑动摩擦-大小突减,CONCEPT_EXPLANATION,静摩擦突变为滑动摩擦,外力增大到等于最大静摩擦力时物体处于临界状态，只要略微超过，摩擦力瞬间减小为滑动摩擦力，方向通常不变而大小突变。,判断物体是否开始滑动及摩擦力的突变。,①核心概念：摩擦力突变是指摩擦力的大小或方向在极短时间内（视为瞬间）发生不连续的变化，通常发生在运动状态或受力情况发生临界变化的时刻。②根本原因：物体间相对运动状态或相对运动趋势方向的临界改变，导致摩擦力的类型发生转换。③静摩擦→滑动摩擦：当外力F逐渐增大到等于最大静摩擦力fmax时，物体处于即将滑动的临界状态；只要F稍微超过fmax，物体开始滑动，摩擦力瞬间减小为滑动摩擦力。④突变特点：方向通常不变（仍阻碍相对运动），但大小突减，物体一旦开始滑动所受摩擦力反而变小。⑤判断关键：识别“刚要滑动”这一临界点，比较外力与最大静摩擦力的大小关系。,突变发生在“外力达到并略微超过最大静摩擦力”的瞬间，不能把最大静摩擦力当作滑动过程中始终受到的力；物体滑动后摩擦力变小，不能用临界前的静摩擦力继续计算。,一轮 专题02 相互作用 知识清单（学生版）01 摩擦力的突变类问题 分类一
df69a5f104-020,,万有引力与航天中的情景创新的问题处理,CONCEPT_EXPLANATION,万有引力与航天的情景创新问题,情景创新题多结合我国航天成果与前沿科技命题，考查卫星运动参数、变轨与能量变化等基本规律的应用。,从航天情境中提取信息并建立万有引力模型。,①命题情景之一——结合我国航天成果：以我国最新发射的卫星（如嫦娥六号探测器、鹊桥二号中继星等）为背景，考查卫星在不同轨道上的运动参数、变轨问题、能量变化等，如已知卫星轨道半径求其运行周期、速度，或者分析卫星从低轨道向高轨道变轨时速度、加速度的变化。②命题情景之二——结合科技前沿：以引力波探测、深空探测、小行星采样等情境考查对不规则天体引力场的建模与估算。③命题情景之三——结合生产生活：以通信卫星、导航系统、双星系统等情境考查角速度、线速度与周期的关系和中心天体质量的求解。④解题思路：先从情境中提取轨道半径、周期、质量等关键量，抽象出匀速圆周运动或双星模型，再用万有引力提供向心力列式求解。,情景题要先分清研究对象是中心天体还是环绕天体；双星问题中两星角速度相同而轨道半径不同，不能用同一半径列式。,一轮 专题06 万有引力与航天 知识清单（教师版）01 万有引力与航天中的情景创新的问题处理
934e377dcb-018,,滑动摩擦-静摩擦-大小可能突增,METHOD_MODEL,摩擦力突变的通用分析步骤,分析摩擦力突变要找出临界点并按静动转换、正压力、相对运动趋势三类判断，静摩擦方向可用假设光滑法判断并检验。,分析摩擦力方向与大小的突变、检验静摩擦假设。,①通用步骤：明确研究对象和接触面，分析运动过程并划分阶段，找出可能导致摩擦力突变的临界点，如外力达到fmax、速度为零、正压力突变、外力方向突变等。②判断突变类型：接触面间相对运动状态是否改变（静摩擦与滑动摩擦的转换）、正压力N是否突变、相对运动趋势方向是否改变，分别对应三类突变。③假设光滑法：在突变时刻假设接触面光滑，判断物体相对于接触面的运动趋势方向，静摩擦力的方向与之相反。④分析新的合力需求：根据物体新的加速度要求确定静摩擦力需要提供多大的力和什么方向。⑤验证假设：求出静摩擦力后必须检验是否满足|f|≤fmax，若不满足说明实际已发生滑动，应按滑动摩擦处理。,摩擦力的方向与接触面间的相对运动（或相对运动趋势）方向相反，与物体相对地面的运动方向无关；最大静摩擦力是确定的临界值而静摩擦力是可变力，二者不能混淆。,一轮 专题02 相互作用 知识清单（学生版）01 摩擦力的突变类问题 三、摩擦力突变问题分析通用步骤
ae445151cc-016,,判断滑块和模板运动状态的技巧,METHOD_MODEL,滑块与木板运动状态的判断,滑块—木板模型中靠摩擦力带动的物体存在加速度上限，整体加速度小于该值则二者相对静止，大于该值则发生相对滑动。,判断板块模型中两物体是否相对滑动与摩擦力性质。,①模型特点：滑块（视为质点）置于木板上，滑块和木板均相对地面运动，且在摩擦力作用下发生相对滑动。②位移关系：设板长为L，滑块位移为x块、滑板位移为x板；同向运动时L＝x块－x板，反向运动时L＝x块＋x板。③判断技巧：靠摩擦力带动的物体的加速度有最大值am（如水平面上木板受滑块摩擦时am＝μmg/M）；若整体加速度小于该值，则二者相对静止、之间为静摩擦力；若大于该值，则二者相对滑动、之间为滑动摩擦力。④摩擦力方向与转变：由滑块与木板的相对运动判断板块间摩擦力方向；两者速度相同时，板块间的摩擦力可能由滑动摩擦力转变为静摩擦力，或两者间不再有摩擦力，故共速时刻是摩擦力性质转变的分界点。,判据中的加速度上限只由“靠摩擦力被带动的那个物体”所受摩擦力与其质量决定，不能随意搬用到其他接触情况；共速后必须重新判断摩擦力是静摩擦力还是滑动摩擦力，不能沿用滑动摩擦的结论。,一轮 专题03 牛顿运动定律的理解应用 知识清单（教师版）02 板块模型
